n,repeat,round,total_ms,avg_ms,first_result
993,30,1,10.679,0.355965,48831
993,30,2,10.2655,0.342183,48831
993,30,3,12.4224,0.414079,48831
994,30,1,14.4298,0.480994,48863
994,30,2,12.5669,0.418897,48863
994,30,3,11.9163,0.39721,48863
995,30,1,11.4843,0.38281,48908
995,30,2,10.9626,0.36542,48908
995,30,3,11.3667,0.378891,48908
996,30,1,11.0552,0.368506,48968
996,30,2,10.8732,0.362441,48968
996,30,3,10.4424,0.34808,48968
997,30,1,10.2501,0.341671,49045
997,30,2,10.6851,0.356171,49045
997,30,3,10.2265,0.340883,49045
998,30,1,11.7081,0.39027,49141
998,30,2,11.5944,0.386481,49141
998,30,3,11.3456,0.378187,49141
999,30,1,17.4151,0.580504,49258
999,30,2,17.0238,0.567461,49258
999,30,3,17.0945,0.569818,49258
1000,30,1,11.7526,0.391755,49398
1000,30,2,11.9869,0.399563,49398
1000,30,3,12.6812,0.422706,49398
1001,30,1,10.836,0.361199,49413
1001,30,2,17.7221,0.590736,49413
1001,30,3,15.8717,0.529055,49413
1002,30,1,13.0393,0.434642,49445
1002,30,2,12.5252,0.417505,49445
1002,30,3,12.0154,0.400513,49445
1003,30,1,12.231,0.407701,49496
1003,30,2,12.2737,0.409122,49496
1003,30,3,10.2894,0.342981,49496
1004,30,1,12.4596,0.415319,49500
1004,30,2,16.6067,0.553556,49500
1004,30,3,13.8592,0.461972,49500
1005,30,1,11.8553,0.395178,49510
1005,30,2,10.8839,0.362795,49510
1005,30,3,11.8287,0.394288,49510
1006,30,1,12.0672,0.402241,49528
1006,30,2,11.2853,0.376176,49528
1006,30,3,13.1476,0.438252,49528
1007,30,1,10.8517,0.361722,49556
1007,30,2,12.6907,0.423024,49556
1007,30,3,13.1404,0.438013,49556
1008,30,1,11.045,0.368168,49596
1008,30,2,10.2786,0.34262,49596
1008,30,3,11.3815,0.379384,49596
1009,30,1,11.9147,0.397157,49650
1009,30,2,12.1543,0.405144,49650
1009,30,3,10.499,0.349966,49650
1010,30,1,10.6343,0.354475,49720
1010,30,2,11.4723,0.382409,49720
1010,30,3,11.6738,0.389128,49720
1011,30,1,12.9673,0.432245,49728
1011,30,2,12.7398,0.42466,49728
1011,30,3,10.4945,0.349817,49728
1012,30,1,12.7805,0.426018,49746
1012,30,2,10.7535,0.35845,49746
1012,30,3,13.2991,0.443304,49746
1013,30,1,11.5643,0.385476,49776
1013,30,2,14.7801,0.49267,49776
1013,30,3,11.6786,0.389287,49776
1014,30,1,11.587,0.386235,49820
1014,30,2,10.8848,0.362827,49820
1014,30,3,11.4972,0.383239,49820
1015,30,1,11.4555,0.381849,49880
1015,30,2,11.7043,0.390143,49880
1015,30,3,10.6366,0.354552,49880
1016,30,1,10.5871,0.352902,49958
1016,30,2,11.4853,0.382844,49958
1016,30,3,12.3046,0.410152,49958
1017,30,1,11.2515,0.375048,50056
1017,30,2,12.1075,0.403584,50056
1017,30,3,11.3701,0.379002,50056
1018,30,1,12.3804,0.41268,50176
1018,30,2,11.5317,0.384391,50176
1018,30,3,12.0665,0.402215,50176
1019,30,1,14.057,0.468567,50320
1019,30,2,12.975,0.4325,50320
1019,30,3,12.0128,0.400428,50320
1020,30,1,11.4217,0.380725,50490
1020,30,2,14.5306,0.484354,50490
1020,30,3,12.0016,0.400055,50490
1021,30,1,13.3894,0.446312,50491
1021,30,2,11.5768,0.385895,50491
1021,30,3,11.9727,0.399091,50491
1022,30,1,11.5552,0.385174,50495
1022,30,2,11.1908,0.373026,50495
1022,30,3,11.412,0.380401,50495
1023,30,1,15.7018,0.523393,50504
1023,30,2,16.9403,0.564675,50504
1023,30,3,18.0723,0.60241,50504
1024,30,1,16.6237,0.554124,50520
1024,30,2,16.0367,0.534556,50520
1024,30,3,16.119,0.537299,50520
1025,30,1,13.9643,0.465476,50545
1025,30,2,12.8828,0.429428,50545
1025,30,3,14.5715,0.485716,50545
1026,30,1,13.4317,0.447723,50581
1026,30,2,12.4773,0.415909,50581
1026,30,3,10.8185,0.360618,50581
1027,30,1,11.6849,0.389497,50630
1027,30,2,19.4259,0.64753,50630
1027,30,3,19.1785,0.639284,50630
1028,30,1,14.5782,0.485941,50694
1028,30,2,15.1005,0.503351,50694
1028,30,3,14.7335,0.491118,50694
1029,30,1,12.7523,0.425076,50775
1029,30,2,12.9671,0.432237,50775
1029,30,3,13.3774,0.445914,50775
1030,30,1,13.7355,0.457851,50875
1030,30,2,14.269,0.475635,50875
1030,30,3,11.7451,0.391502,50875
1031,30,1,11.4133,0.380444,50886
1031,30,2,11.4347,0.381158,50886
1031,30,3,19.0129,0.633764,50886
1032,30,1,14.9673,0.498912,50910
1032,30,2,12.3372,0.41124,50910
1032,30,3,20.414,0.680465,50910
1033,30,1,18.3873,0.612909,50949
1033,30,2,19.2518,0.641726,50949
1033,30,3,14.955,0.4985,50949
1034,30,1,12.4921,0.416404,51005
1034,30,2,15.9125,0.530418,51005
1034,30,3,22.4633,0.748775,51005
1035,30,1,15.2614,0.508715,51080
1035,30,2,12.0406,0.401352,51080
1035,30,3,16.1264,0.537546,51080
1036,30,1,16.4218,0.547393,51176
1036,30,2,13.7131,0.457104,51176
1036,30,3,12.4984,0.416615,51176
1037,30,1,14.6062,0.486875,51295
1037,30,2,13.4229,0.44743,51295
1037,30,3,15.3528,0.511762,51295
1038,30,1,16.8198,0.560659,51303
1038,30,2,12.9428,0.431427,51303
1038,30,3,15.7717,0.525722,51303
1039,30,1,17.4892,0.582973,51321
1039,30,2,14.0855,0.469515,51321
1039,30,3,16.5687,0.552289,51321
1040,30,1,14.498,0.483267,51351
1040,30,2,16.1807,0.539357,51351
1040,30,3,19.5003,0.650009,51351
1041,30,1,16.9099,0.563665,51355
1041,30,2,12.9495,0.431651,51355
1041,30,3,17.6487,0.588291,51355
1042,30,1,18.463,0.615432,51365
1042,30,2,15.3332,0.511105,51365
1042,30,3,13.1877,0.439588,51365
1043,30,1,20.9933,0.699776,51383
1043,30,2,11.6271,0.38757,51383
1043,30,3,13.0914,0.436381,51383
1044,30,1,12.9885,0.432949,51411
1044,30,2,13.8237,0.460791,51411
1044,30,3,14.7234,0.490781,51411
1045,30,1,12.804,0.4268,51451
1045,30,2,15.6055,0.520184,51451
1045,30,3,19.3034,0.643445,51451
1046,30,1,17.3709,0.579029,51505
1046,30,2,14.9919,0.499729,51505
1046,30,3,17.0654,0.568845,51505
1047,30,1,14.1259,0.470862,51575
1047,30,2,14.2912,0.476374,51575
1047,30,3,12.7983,0.426609,51575
1048,30,1,13.5411,0.451369,51663
1048,30,2,14.3237,0.477455,51663
1048,30,3,12.9825,0.43275,51663
1049,30,1,15.9804,0.532682,51771
1049,30,2,15.0378,0.50126,51771
1049,30,3,12.1005,0.403351,51771
1050,30,1,13.2937,0.443123,51901
1050,30,2,22.0828,0.736094,51901
1050,30,3,17.3113,0.577042,51901
1051,30,1,23.4909,0.783031,51915
1051,30,2,21.6474,0.72158,51915
1051,30,3,19.7314,0.657715,51915
1052,30,1,22.9893,0.76631,51945
1052,30,2,15.7546,0.525153,51945
1052,30,3,11.7966,0.39322,51945
1053,30,1,11.5802,0.386008,51993
1053,30,2,24.1011,0.803371,51993
1053,30,3,12.6354,0.421181,51993
1054,30,1,12.677,0.422566,52061
1054,30,2,22.2364,0.741213,52061
1054,30,3,19.3112,0.643706,52061
1055,30,1,19.9093,0.663644,52066
1055,30,2,28.8315,0.96105,52066
1055,30,3,27.2516,0.908385,52066
1056,30,1,14.523,0.484098,52078
1056,30,2,13.7875,0.459583,52078
1056,30,3,16.4224,0.547412,52078
1057,30,1,14.8295,0.494316,52099
1057,30,2,13.2219,0.440729,52099
1057,30,3,14.9992,0.499972,52099
1058,30,1,15.5435,0.518117,52131
1058,30,2,17.5424,0.584748,52131
1058,30,3,17.9116,0.597054,52131
1059,30,1,15.2423,0.508077,52176
1059,30,2,23.3917,0.779723,52176
1059,30,3,19.4871,0.64957,52176
1060,30,1,16.3026,0.543419,52236
1060,30,2,15.0973,0.503243,52236
1060,30,3,16.0038,0.533459,52236
1061,30,1,13.2505,0.441682,52243
1061,30,2,16.248,0.5416,52243
1061,30,3,15.932,0.531067,52243
1062,30,1,15.7099,0.523662,52259
1062,30,2,14.9296,0.497654,52259
1062,30,3,15.6479,0.521598,52259
1063,30,1,14.2151,0.473837,52286
1063,30,2,15.9962,0.533207,52286
1063,30,3,14.9645,0.498816,52286
1064,30,1,14.1134,0.470448,52326
1064,30,2,15.1985,0.506616,52326
1064,30,3,15.0845,0.502818,52326
1065,30,1,15.5175,0.517251,52381
1065,30,2,15.8095,0.526983,52381
1065,30,3,16.3696,0.545653,52381
1066,30,1,14.7869,0.492897,52453
1066,30,2,15.6533,0.521778,52453
1066,30,3,15.3477,0.511591,52453
1067,30,1,22.6199,0.753998,52544
1067,30,2,18.0859,0.602864,52544
1067,30,3,17.9403,0.598009,52544
1068,30,1,19.2249,0.640829,52656
1068,30,2,19.0973,0.636578,52656
1068,30,3,18.5026,0.616753,52656
1069,30,1,23.5439,0.784798,52791
1069,30,2,22.3791,0.74597,52791
1069,30,3,20.0721,0.669071,52791
1070,30,1,18.385,0.612832,52951
1070,30,2,18.725,0.624165,52951
1070,30,3,18.475,0.615832,52951
1071,30,1,19.7818,0.659394,52968
1071,30,2,15.6595,0.521983,52968
1071,30,3,15.0052,0.500173,52968
1072,30,1,15.1976,0.506588,52970
1072,30,2,15.8387,0.527958,52970
1072,30,3,16.5095,0.550315,52970
1073,30,1,23.9156,0.797187,52976
1073,30,2,20.8025,0.693417,52976
1073,30,3,26.9605,0.898685,52976
1074,30,1,27.8438,0.928125,52988
1074,30,2,23.3968,0.779894,52988
1074,30,3,16.5527,0.551756,52988
1075,30,1,20.3781,0.679271,53008
1075,30,2,18.4231,0.614104,53008
1075,30,3,23.2016,0.773386,53008
1076,30,1,16.1117,0.537057,53038
1076,30,2,16.1901,0.539671,53038
1076,30,3,16.4272,0.547573,53038
1077,30,1,14.2665,0.475548,53080
1077,30,2,16.9462,0.564875,53080
1077,30,3,16.9352,0.564506,53080
1078,30,1,16.4816,0.549386,53136
1078,30,2,16.097,0.536568,53136
1078,30,3,16.5381,0.55127,53136
1079,30,1,17.1211,0.570703,53208
1079,30,2,16.9669,0.565562,53208
1079,30,3,19.8836,0.662785,53208
1080,30,1,17.153,0.571767,53298
1080,30,2,19.885,0.662833,53298
1080,30,3,17.0718,0.56906,53298
1081,30,1,19.3723,0.645744,53308
1081,30,2,14.8013,0.493376,53308
1081,30,3,15.1996,0.506652,53308
1082,30,1,14.7041,0.490137,53330
1082,30,2,13.8878,0.462927,53330
1082,30,3,19.7706,0.65902,53330
1083,30,1,16.0841,0.536138,53366
1083,30,2,23.9508,0.79836,53366
1083,30,3,21.8906,0.729688,53366
1084,30,1,22.6644,0.75548,53418
1084,30,2,21.355,0.711834,53418
1084,30,3,24.5442,0.818141,53418
1085,30,1,26.4047,0.880158,53488
1085,30,2,19.3499,0.644997,53488
1085,30,3,16.7454,0.558181,53488
1086,30,1,21.6953,0.723178,53578
1086,30,2,25.7842,0.859475,53578
1086,30,3,23.9795,0.799315,53578
1087,30,1,24.58,0.819334,53690
1087,30,2,15.0895,0.502985,53690
1087,30,3,13.8065,0.460218,53690
1088,30,1,17.7782,0.592606,53826
1088,30,2,18.8019,0.626731,53826
1088,30,3,13.8957,0.463191,53826
1089,30,1,14.7821,0.492737,53835
1089,30,2,17.4842,0.582805,53835
1089,30,3,19.3206,0.644019,53835
1090,30,1,18.3304,0.611014,53855
1090,30,2,17.5403,0.584676,53855
1090,30,3,18.5244,0.61748,53855
1091,30,1,15.8992,0.529973,53858
1091,30,2,17.3892,0.579641,53858
1091,30,3,16.5173,0.550577,53858
1092,30,1,15.8825,0.529415,53866
1092,30,2,19.31,0.643666,53866
1092,30,3,17.8314,0.594378,53866
1093,30,1,16.6437,0.554791,53881
1093,30,2,17.6199,0.58733,53881
1093,30,3,15.1705,0.505683,53881
1094,30,1,17.867,0.595567,53905
1094,30,2,14.6094,0.48698,53905
1094,30,3,18.4266,0.614221,53905
1095,30,1,18.9126,0.630422,53940
1095,30,2,18.1451,0.604836,53940
1095,30,3,21.8977,0.729925,53940
1096,30,1,18.656,0.621865,53988
1096,30,2,14.4961,0.483205,53988
1096,30,3,17.8493,0.594975,53988
1097,30,1,17.1792,0.57264,54051
1097,30,2,17.9981,0.599937,54051
1097,30,3,21.8303,0.727678,54051
1098,30,1,20.8084,0.693615,54131
1098,30,2,21.5267,0.717556,54131
1098,30,3,20.6488,0.688294,54131
1099,30,1,17.0362,0.567873,54230
1099,30,2,15.1789,0.505962,54230
1099,30,3,17.7175,0.590585,54230
1100,30,1,17.2753,0.575844,54350
1100,30,2,22.0848,0.736159,54350
1100,30,3,24.9747,0.832489,54350
1101,30,1,19.3188,0.643961,54363
1101,30,2,25.6788,0.855959,54363
1101,30,3,23.3014,0.776712,54363
1102,30,1,24.7484,0.824948,54391
1102,30,2,21.6358,0.721192,54391
1102,30,3,21.6914,0.723047,54391
1103,30,1,21.0224,0.700746,54436
1103,30,2,19.1867,0.639557,54436
1103,30,3,20.1562,0.671872,54436
1104,30,1,19.8643,0.662142,54500
1104,30,2,23.5443,0.784812,54500
1104,30,3,22.6554,0.755179,54500
1105,30,1,21.772,0.725734,54585
1105,30,2,20.7066,0.690221,54585
1105,30,3,20.7679,0.692263,54585
1106,30,1,17.5359,0.584531,54591
1106,30,2,16.8126,0.560421,54591
1106,30,3,20.4138,0.68046,54591
1107,30,1,19.7109,0.657031,54605
1107,30,2,18.6521,0.621735,54605
1107,30,3,17.5079,0.583597,54605
1108,30,1,16.2782,0.542607,54629
1108,30,2,26.2245,0.874149,54629
1108,30,3,22.859,0.761968,54629
1109,30,1,20.925,0.697501,54665
1109,30,2,18.2802,0.609339,54665
1109,30,3,17.3733,0.579111,54665
1110,30,1,22.9938,0.766461,54715
1110,30,2,19.5449,0.651498,54715
1110,30,3,19.7788,0.659293,54715
1111,30,1,17.3238,0.577459,54721
1111,30,2,22.5552,0.751839,54721
1111,30,3,22.6849,0.756163,54721
1112,30,1,15.0091,0.500303,54735
1112,30,2,24.2115,0.807049,54735
1112,30,3,23.5633,0.785444,54735
1113,30,1,21.6561,0.721869,54759
1113,30,2,15.7085,0.523615,54759
1113,30,3,22.4737,0.749125,54759
1114,30,1,20.6178,0.687261,54795
1114,30,2,21.4107,0.713691,54795
1114,30,3,23.2817,0.776056,54795
1115,30,1,20.556,0.685199,54845
1115,30,2,20.6299,0.687663,54845
1115,30,3,27.0499,0.901664,54845
1116,30,1,27.2262,0.907539,54911
1116,30,2,27.2006,0.906687,54911
1116,30,3,26.5336,0.884453,54911
1117,30,1,22.9389,0.764631,54995
1117,30,2,26.6928,0.889762,54995
1117,30,3,22.7246,0.757486,54995
1118,30,1,19.575,0.652499,55099
1118,30,2,17.8535,0.595118,55099
1118,30,3,21.2484,0.708281,55099
1119,30,1,21.8733,0.729111,55225
1119,30,2,22.4294,0.747645,55225
1119,30,3,18.5927,0.619756,55225
1120,30,1,18.0233,0.600775,55375
1120,30,2,17.8257,0.59419,55375
1120,30,3,15.6973,0.523244,55375
1121,30,1,20.2274,0.674248,55391
1121,30,2,16.7511,0.55837,55391
1121,30,3,18.21,0.606999,55391
1122,30,1,18.4544,0.615148,55425
1122,30,2,19.88,0.662666,55425
1122,30,3,17.2826,0.576087,55425
1123,30,1,22.0648,0.735494,55428
1123,30,2,23.6418,0.788059,55428
1123,30,3,21.5573,0.718575,55428
1124,30,1,24.0376,0.801254,55436
1124,30,2,21.4272,0.71424,55436
1124,30,3,19.7778,0.65926,55436
1125,30,1,13.9609,0.465362,55451
1125,30,2,17.0686,0.568955,55451
1125,30,3,15.6566,0.521888,55451
1126,30,1,17.3416,0.578055,55475
1126,30,2,16.4877,0.54959,55475
1126,30,3,15.5423,0.518078,55475
1127,30,1,15.1701,0.505671,55510
1127,30,2,17.5525,0.585083,55510
1127,30,3,21.1388,0.704626,55510
1128,30,1,13.7749,0.459164,55558
1128,30,2,14.9151,0.49717,55558
1128,30,3,14.1331,0.471102,55558
1129,30,1,14.6794,0.489313,55621
1129,30,2,15.2931,0.50977,55621
1129,30,3,14.7281,0.490938,55621
1130,30,1,15.8914,0.529713,55701
1130,30,2,17.7098,0.590325,55701
1130,30,3,22.0336,0.734452,55701
1131,30,1,14.365,0.478834,55710
1131,30,2,21.3906,0.713021,55710
1131,30,3,23.5534,0.785113,55710
1132,30,1,21.1229,0.704097,55730
1132,30,2,18.7453,0.624844,55730
1132,30,3,16.985,0.566166,55730
1133,30,1,24.0034,0.800115,55763
1133,30,2,21.016,0.700533,55763
1133,30,3,19.694,0.656466,55763
1134,30,1,18.2805,0.609352,55811
1134,30,2,20.7661,0.692202,55811
1134,30,3,23.2777,0.775922,55811
1135,30,1,23.4103,0.780342,55876
1135,30,2,19.2796,0.642653,55876
1135,30,3,18.0475,0.601584,55876
1136,30,1,14.3935,0.479783,55960
1136,30,2,14.613,0.487101,55960
1136,30,3,17.153,0.571766,55960
1137,30,1,24.531,0.817701,56065
1137,30,2,14.6661,0.48887,56065
1137,30,3,21.7802,0.726005,56065
1138,30,1,21.9578,0.731926,56193
1138,30,2,19.2429,0.641432,56193
1138,30,3,18.4356,0.614519,56193
1139,30,1,16.5917,0.553058,56346
1139,30,2,19.3272,0.644242,56346
1139,30,3,16.0145,0.533815,56346
1140,30,1,18.1187,0.603955,56356
1140,30,2,26.0985,0.86995,56356
1140,30,3,22.0975,0.736585,56356
1141,30,1,18.5724,0.619079,56358
1141,30,2,17.6851,0.589503,56358
1141,30,3,16.6668,0.555558,56358
1142,30,1,15.8331,0.527771,56364
1142,30,2,20.7543,0.691809,56364
1142,30,3,17.2304,0.574348,56364
1143,30,1,15.1552,0.505174,56376
1143,30,2,18.7216,0.624052,56376
1143,30,3,22.5442,0.751474,56376
1144,30,1,20.0674,0.668913,56396
1144,30,2,19.2374,0.641245,56396
1144,30,3,16.5952,0.553172,56396
1145,30,1,14.365,0.478834,56426
1145,30,2,14.2647,0.475489,56426
1145,30,3,20.9907,0.69969,56426
1146,30,1,17.0901,0.569669,56468
1146,30,2,16.2304,0.541015,56468
1146,30,3,23.5463,0.784878,56468
1147,30,1,16.2426,0.541419,56524
1147,30,2,20.6558,0.688525,56524
1147,30,3,20.8234,0.694114,56524
1148,30,1,15.9099,0.530329,56596
1148,30,2,19.4241,0.647471,56596
1148,30,3,16.9832,0.566107,56596
1149,30,1,21.2922,0.70974,56686
1149,30,2,16.9394,0.564647,56686
1149,30,3,19.1774,0.639246,56686
1150,30,1,16.0967,0.536555,56796
1150,30,2,19.9813,0.666043,56796
1150,30,3,15.5394,0.517981,56796
1151,30,1,15.9637,0.532125,56808
1151,30,2,17.1778,0.572594,56808
1151,30,3,23.7786,0.79262,56808
1152,30,1,24.0887,0.802958,56834
1152,30,2,22.7228,0.757427,56834
1152,30,3,16.5109,0.550362,56834
1153,30,1,23.8793,0.795975,56876
1153,30,2,21.9859,0.732862,56876
1153,30,3,30.3155,1.01052,56876
1154,30,1,23.7668,0.792228,56936
1154,30,2,28.6405,0.954684,56936
1154,30,3,26.8324,0.894412,56936
1155,30,1,19.6741,0.655802,57016
1155,30,2,23.3243,0.777476,57016
1155,30,3,18.4699,0.615663,57016
1156,30,1,23.3008,0.776693,57118
1156,30,2,19.8613,0.662045,57118
1156,30,3,21.4898,0.716327,57118
1157,30,1,26.8702,0.895674,57125
1157,30,2,27.0971,0.903238,57125
1157,30,3,21.4311,0.71437,57125
1158,30,1,27.2125,0.907084,57141
1158,30,2,29.8464,0.994881,57141
1158,30,3,27.7897,0.926322,57141
1159,30,1,25.1361,0.837868,57168
1159,30,2,27.398,0.913267,57168
1159,30,3,27.2876,0.909588,57168
1160,30,1,24.9185,0.830618,57208
1160,30,2,25.354,0.845134,57208
1160,30,3,25.0396,0.834653,57208
1161,30,1,25.4465,0.848215,57213
1161,30,2,23.506,0.783534,57213
1161,30,3,27.7588,0.925292,57213
1162,30,1,23.5869,0.78623,57225
1162,30,2,22.742,0.758066,57225
1162,30,3,16.835,0.561167,57225
1163,30,1,25.4336,0.847788,57246
1163,30,2,16.5226,0.550753,57246
1163,30,3,15.9807,0.532689,57246
1164,30,1,16.1808,0.539361,57278
1164,30,2,16.1996,0.539987,57278
1164,30,3,27.6947,0.923155,57278
1165,30,1,22.5812,0.752708,57323
1165,30,2,26.9883,0.899611,57323
1165,30,3,27.9423,0.931411,57323
1166,30,1,24.8886,0.829621,57383
1166,30,2,18.7871,0.626236,57383
1166,30,3,26.9222,0.897407,57383
1167,30,1,25.6187,0.853955,57460
1167,30,2,24.145,0.804832,57460
1167,30,3,18.8182,0.627275,57460
1168,30,1,17.3651,0.578838,57556
1168,30,2,18.8935,0.629784,57556
1168,30,3,16.8941,0.563138,57556
1169,30,1,17.3701,0.579004,57673
1169,30,2,16.8658,0.562195,57673
1169,30,3,17.2493,0.574978,57673
1170,30,1,18.6901,0.623003,57813
1170,30,2,17.3936,0.579788,57813
1170,30,3,17.3242,0.577474,57813
1171,30,1,17.8131,0.593771,57828
1171,30,2,16.7051,0.556836,57828
1171,30,3,19.2619,0.642063,57828
1172,30,1,20.1651,0.67217,57860
1172,30,2,19.8701,0.662336,57860
1172,30,3,17.3357,0.577856,57860
1173,30,1,16.1029,0.536764,57911
1173,30,2,18.7435,0.624785,57911
1173,30,3,22.0799,0.735997,57911
1174,30,1,29.9353,0.997843,57915
1174,30,2,25.0445,0.834818,57915
1174,30,3,18.9777,0.632589,57915
1175,30,1,25.0557,0.83519,57925
1175,30,2,24.3247,0.810822,57925
1175,30,3,24.4882,0.816273,57925
1176,30,1,24.518,0.817267,57943
1176,30,2,33.6333,1.12111,57943
1176,30,3,22.3224,0.744082,57943
1177,30,1,21.9454,0.731514,57971
1177,30,2,25.9221,0.864071,57971
1177,30,3,23.4181,0.780603,57971
1178,30,1,19.3358,0.644526,58011
1178,30,2,19.2871,0.642904,58011
1178,30,3,21.1934,0.706445,58011
1179,30,1,29.3282,0.977606,58065
1179,30,2,23.1443,0.771477,58065
1179,30,3,19.3122,0.643739,58065
1180,30,1,22.7164,0.757213,58135
1180,30,2,23.0443,0.768144,58135
1180,30,3,19.3584,0.645281,58135
1181,30,1,25.6233,0.85411,58143
1181,30,2,22.4312,0.747707,58143
1181,30,3,25.9973,0.866577,58143
1182,30,1,24.9026,0.830086,58161
1182,30,2,22.8162,0.760538,58161
1182,30,3,21.0509,0.701698,58161
1183,30,1,19.6822,0.656074,58191
1183,30,2,18.7502,0.625007,58191
1183,30,3,20.4376,0.681252,58191
1184,30,1,19.0821,0.63607,58235
1184,30,2,18.4699,0.615663,58235
1184,30,3,18.8148,0.62716,58235
1185,30,1,20.7838,0.692794,58295
1185,30,2,21.208,0.706933,58295
1185,30,3,23.3217,0.777389,58295
1186,30,1,24.0354,0.80118,58373
1186,30,2,20.8037,0.693456,58373
1186,30,3,19.9409,0.664697,58373
1187,30,1,25.1454,0.83818,58471
1187,30,2,34.9205,1.16402,58471
1187,30,3,24.2825,0.809416,58471
1188,30,1,20.3601,0.67867,58591
1188,30,2,24.0355,0.801184,58591
1188,30,3,25.7688,0.858961,58591
1189,30,1,25.8333,0.861109,58735
1189,30,2,26.6225,0.887415,58735
1189,30,3,34.1469,1.13823,58735
1190,30,1,27.9808,0.932694,58905
1190,30,2,25.1828,0.839427,58905
1190,30,3,30.9676,1.03225,58905
1191,30,1,24.0901,0.803002,58906
1191,30,2,30.11,1.00367,58906
1191,30,3,30.9559,1.03186,58906
1192,30,1,26.1699,0.872329,58910
1192,30,2,35.655,1.1885,58910
1192,30,3,29.1465,0.971549,58910
1193,30,1,29.6535,0.988449,58919
1193,30,2,25.9164,0.863879,58919
1193,30,3,30.5379,1.01793,58919
1194,30,1,27.1515,0.905051,58935
1194,30,2,29.1404,0.971346,58935
1194,30,3,25.0163,0.833876,58935
1195,30,1,28.4712,0.949041,58960
1195,30,2,31.4494,1.04831,58960
1195,30,3,26.9497,0.898323,58960
1196,30,1,25.9217,0.864056,58996
1196,30,2,22.8025,0.760082,58996
1196,30,3,22.3389,0.744631,58996
1197,30,1,20.199,0.673299,59045
1197,30,2,28.9516,0.965054,59045
1197,30,3,30.9314,1.03105,59045
1198,30,1,21.3119,0.710398,59109
1198,30,2,21.532,0.717732,59109
1198,30,3,21.804,0.7268,59109
1199,30,1,24.9936,0.833121,59190
1199,30,2,24.9297,0.830989,59190
1199,30,3,23.6554,0.788512,59190
1200,30,1,27.6454,0.921513,59290
1200,30,2,23.1297,0.770989,59290
1200,30,3,21.4277,0.714258,59290
1201,30,1,21.3447,0.71149,59301
1201,30,2,24.9078,0.830261,59301
1201,30,3,18.9499,0.631662,59301
1202,30,1,21.5778,0.719259,59325
1202,30,2,20.6811,0.68937,59325
1202,30,3,19.9607,0.665356,59325
1203,30,1,20.6711,0.689038,59364
1203,30,2,20.7386,0.691288,59364
1203,30,3,18.5668,0.618894,59364
1204,30,1,20.2701,0.67567,59420
1204,30,2,19.3525,0.645083,59420
1204,30,3,17.9304,0.597679,59420
1205,30,1,19.1483,0.638277,59495
1205,30,2,21.6587,0.721958,59495
1205,30,3,19.0223,0.634076,59495
1206,30,1,29.4934,0.983114,59591
1206,30,2,26.2559,0.875198,59591
1206,30,3,22.9462,0.764874,59591
1207,30,1,19.3695,0.64565,59710
1207,30,2,23.8115,0.793715,59710
1207,30,3,17.9547,0.598489,59710
1208,30,1,21.6914,0.723046,59718
1208,30,2,20.8551,0.69517,59718
1208,30,3,23.6595,0.788652,59718
1209,30,1,22.7495,0.758318,59736
1209,30,2,26.7935,0.893115,59736
1209,30,3,21.8865,0.729549,59736
1210,30,1,24.6066,0.82022,59766
1210,30,2,19.9242,0.664141,59766
1210,30,3,23.6674,0.788914,59766
1211,30,1,21.1814,0.706045,59770
1211,30,2,26.5321,0.884404,59770
1211,30,3,23.1564,0.771881,59770
1212,30,1,25.9614,0.865379,59780
1212,30,2,27.4302,0.914339,59780
1212,30,3,22.8431,0.761435,59780
1213,30,1,28.3003,0.943345,59798
1213,30,2,29.0468,0.968227,59798
1213,30,3,29.0361,0.967871,59798
1214,30,1,21.4511,0.715036,59826
1214,30,2,21.3461,0.711537,59826
1214,30,3,23.636,0.787868,59826
1215,30,1,23.7781,0.792603,59866
1215,30,2,23.0379,0.767931,59866
1215,30,3,21.1975,0.706584,59866
1216,30,1,32.1749,1.0725,59920
1216,30,2,22.334,0.744466,59920
1216,30,3,21.985,0.732833,59920
1217,30,1,22.8917,0.763056,59990
1217,30,2,21.9004,0.730013,59990
1217,30,3,19.6049,0.653495,59990
1218,30,1,19.3219,0.644065,60078
1218,30,2,18.4117,0.613724,60078
1218,30,3,21.9967,0.733225,60078
1219,30,1,23.8021,0.793403,60186
1219,30,2,26.5149,0.88383,60186
1219,30,3,20.6565,0.688549,60186
1220,30,1,22.575,0.752498,60316
1220,30,2,23.5407,0.784692,60316
1220,30,3,24.4558,0.815192,60316
1221,30,1,30.7778,1.02593,60330
1221,30,2,39.2587,1.30862,60330
1221,30,3,38.6598,1.28866,60330
1222,30,1,37.5019,1.25006,60360
1222,30,2,30.2146,1.00715,60360
1222,30,3,34.8585,1.16195,60360
1223,30,1,28.112,0.937067,60408
1223,30,2,25.6182,0.85394,60408
1223,30,3,30.306,1.0102,60408
1224,30,1,27.1716,0.905719,60476
1224,30,2,25.769,0.858967,60476
1224,30,3,38.3971,1.2799,60476
1225,30,1,33.9454,1.13151,60481
1225,30,2,25.3459,0.844863,60481
1225,30,3,28.4084,0.946947,60481
1226,30,1,27.6897,0.922991,60493
1226,30,2,34.9183,1.16394,60493
1226,30,3,25.2324,0.841081,60493
1227,30,1,29.1438,0.971461,60514
