dataset,n,data_bytes,data_kb,data_mb,reference_sum,inner_loop,naive_result,naive_abs_error,naive_rel_error,naive_avg_ms,naive_min_ms,naive_time_per_elem_ns,way2_result,way2_abs_error,way2_rel_error,way2_avg_ms,way2_min_ms,way2_time_per_elem_ns,way2_speedup_vs_naive,way4_result,way4_abs_error,way4_rel_error,way4_avg_ms,way4_min_ms,way4_time_per_elem_ns,way4_speedup_vs_naive,way8_result,way8_abs_error,way8_rel_error,way8_avg_ms,way8_min_ms,way8_time_per_elem_ns,way8_speedup_vs_naive,way16_result,way16_abs_error,way16_rel_error,way16_avg_ms,way16_min_ms,way16_time_per_elem_ns,way16_speedup_vs_naive,recursive_result,recursive_abs_error,recursive_rel_error,recursive_avg_ms,recursive_min_ms,recursive_time_per_elem_ns,recursive_speedup_vs_naive,iterative_result,iterative_abs_error,iterative_rel_error,iterative_avg_ms,iterative_min_ms,iterative_time_per_elem_ns,iterative_speedup_vs_naive,divide_result,divide_abs_error,divide_rel_error,divide_avg_ms,divide_min_ms,divide_time_per_elem_ns,divide_speedup_vs_naive,stdacc_result,stdacc_abs_error,stdacc_rel_error,stdacc_avg_ms,stdacc_min_ms,stdacc_time_per_elem_ns,stdacc_speedup_vs_naive,kahan_result,kahan_abs_error,kahan_rel_error,kahan_avg_ms,kahan_min_ms,kahan_time_per_elem_ns,kahan_speedup_vs_naive
large_small,28000,112000,109.3750,0.106812,100027999.0000000000,3000,100000000.0000000000,27999.0000000000,0.0002799116,34.6178282500,33.3508030000,0.4121170030,100014000.0000000000,13999.0000000000,0.0001399508,17.3956830000,17.0735250000,0.2070914643,1.9900240910,100021000.0000000000,6999.0000000000,0.0000699704,12.2180093750,12.0302050000,0.1454524926,2.8333443843,100024528.0000000000,3471.0000000000,0.0000347003,9.7672356250,9.2284150000,0.1162766146,3.5442810616,100026280.0000000000,1719.0000000000,0.0000171852,10.5677325000,10.2752080000,0.1258063393,3.2758047434,100027992.0000000000,7.0000000000,0.0000000700,184.7623926250,171.5699980000,2.1995522932,0.1873640396,100027992.0000000000,7.0000000000,0.0000000700,28.9650612500,28.3924040000,0.3448221577,1.1951581235,100027128.0000000000,871.0000000000,0.0000087076,33.8308165000,33.1358190000,0.4027478155,1.0232631616,100000000.0000000000,27999.0000000000,0.0002799116,36.3600601250,35.9226900000,0.4328578586,0.9520839111,100028000.0000000000,1.0000000000,0.0000000100,151.4747295000,147.8846930000,1.8032705893,0.2285386372
large_small,28500,114000,111.3281,0.108719,100028499.0000000000,3000,100000000.0000000000,28499.0000000000,0.0002849088,37.8612353750,35.3568230000,0.4428214664,100014248.0000000000,14251.0000000000,0.0001424694,18.3887426250,17.8102850000,0.2150730132,2.0589355209,100021384.0000000000,7115.0000000000,0.0000711297,12.5730861250,12.4848650000,0.1470536389,3.0112921361,100024920.0000000000,3579.0000000000,0.0000357798,10.1902547500,9.7899940000,0.1191842661,3.7154356102,100026760.0000000000,1739.0000000000,0.0000173850,11.0198491250,10.7040340000,0.1288871243,3.4357308295,100028496.0000000000,3.0000000000,0.0000000300,178.0260633750,175.6375630000,2.0821761798,0.2126724293,100028496.0000000000,3.0000000000,0.0000000300,28.4793246250,27.5905550000,0.3330915161,1.3294288356,100027608.0000000000,891.0000000000,0.0000089075,32.7628321250,32.2533330000,0.3831910190,1.1556154618,100000000.0000000000,28499.0000000000,0.0002849088,35.3694730000,34.3735950000,0.4136780468,1.0704495194,100028496.0000000000,3.0000000000,0.0000000300,140.9677613750,138.3123170000,1.6487457471,0.2685808089
large_small,29000,116000,113.2812,0.110626,100028999.0000000000,3000,100000000.0000000000,28999.0000000000,0.0002899059,38.2695480000,37.2717210000,0.4398798621,100014496.0000000000,14503.0000000000,0.0001449880,19.4580927500,19.1593030000,0.2236562385,1.9667676833,100021744.0000000000,7255.0000000000,0.0000725290,13.7549262500,13.3484490000,0.1581026006,2.7822430527,100025368.0000000000,3631.0000000000,0.0000362995,10.8386972500,10.5152310000,0.1245827270,3.5308254412,100027120.0000000000,1879.0000000000,0.0000187846,11.8614623750,11.4081330000,0.1363386480,3.2263768826,100028992.0000000000,7.0000000000,0.0000000700,397.6746692500,198.2381590000,4.5709732098,0.0962333057,100028992.0000000000,7.0000000000,0.0000000700,30.0909045000,29.0774570000,0.3458724655,1.2717978617,100028096.0000000000,903.0000000000,0.0000090274,32.9015608750,32.1029010000,0.3781788606,1.1631529624,100000000.0000000000,28999.0000000000,0.0002899059,34.7720605000,33.8904180000,0.3996788563,1.1005832686,100029000.0000000000,1.0000000000,0.0000000100,139.4142282500,136.4155720000,1.6024623937,0.2745024556
large_small,29500,118000,115.2344,0.112534,100029499.0000000000,3000,100000000.0000000000,29499.0000000000,0.0002949030,36.0437173750,34.9955270000,0.4072736427,100014752.0000000000,14747.0000000000,0.0001474265,18.9393956250,17.8566670000,0.2140044703,1.9031081080,100022128.0000000000,7371.0000000000,0.0000736883,12.7818510000,12.3956730000,0.1444276949,2.8199137492,100025816.0000000000,3683.0000000000,0.0000368191,9.9660662500,9.6720670000,0.1126109181,3.6166443681,100027600.0000000000,1899.0000000000,0.0000189844,11.0874385000,10.5782500000,0.1252817910,3.2508606361,100029496.0000000000,3.0000000000,0.0000000300,189.7244402500,183.2492690000,2.1437789859,0.1899793054,100029488.0000000000,11.0000000000,0.0000001100,31.0299750000,29.6942550000,0.3506211864,1.1615773901,100028584.0000000000,915.0000000000,0.0000091473,35.8805920000,35.0573600000,0.4054304181,1.0045463401,100000000.0000000000,29499.0000000000,0.0002949030,38.5952658750,37.8655300000,0.4361046992,0.9338895991,100029496.0000000000,3.0000000000,0.0000000300,159.0117521250,153.6460560000,1.7967429619,0.2266732923
large_small,30000,120000,117.1875,0.114441,100029999.0000000000,3000,100000000.0000000000,29999.0000000000,0.0002999000,40.5989193750,39.5058490000,0.4510991042,100015000.0000000000,14999.0000000000,0.0001499450,20.9297403750,19.3937240000,0.2325526708,1.9397717625,100022512.0000000000,7487.0000000000,0.0000748475,13.5942982500,13.2412690000,0.1510477583,2.9864667251,100026264.0000000000,3735.0000000000,0.0000373388,10.6176730000,9.8592540000,0.1179741444,3.8237115962,100028080.0000000000,1919.0000000000,0.0000191842,11.2808133750,10.7874600000,0.1253423708,3.5989354690,100029992.0000000000,7.0000000000,0.0000000700,184.6382975000,182.7328210000,2.0515366389,0.2198835232,100029992.0000000000,7.0000000000,0.0000000700,29.2287267500,28.4530050000,0.3247636306,1.3890074557,100029064.0000000000,935.0000000000,0.0000093472,34.5135785000,33.0430950000,0.3834842056,1.1763172971,100000000.0000000000,29999.0000000000,0.0002999000,36.3577460000,35.5574730000,0.4039749556,1.1166511636,100030000.0000000000,1.0000000000,0.0000000100,153.9995086250,144.6115110000,1.7111056514,0.2636301878
large_small,30500,122000,119.1406,0.116348,100030499.0000000000,3000,100000000.0000000000,30499.0000000000,0.0003048970,41.1182411250,40.1091930000,0.4493796844,100015248.0000000000,15251.0000000000,0.0001524635,20.7251862500,20.4834540000,0.2265047678,1.9839745047,100022872.0000000000,7627.0000000000,0.0000762467,14.8615610000,14.0929780000,0.1624214317,2.7667511592,100026656.0000000000,3843.0000000000,0.0000384183,11.3842965000,11.2663240000,0.1244185410,3.6118385642,100028560.0000000000,1939.0000000000,0.0000193841,12.4215923750,11.8545980000,0.1357551079,3.3102230281,100030496.0000000000,3.0000000000,0.0000000300,203.6147330000,200.8400810000,2.2252976284,0.2019413847,100030496.0000000000,3.0000000000,0.0000000300,30.8692553750,29.2086650000,0.3373689112,1.3320127300,100029544.0000000000,955.0000000000,0.0000095471,34.6154506250,33.9673170000,0.3783109358,1.1878580340,100000000.0000000000,30499.0000000000,0.0003048970,37.0367297500,36.2074860000,0.4047730027,1.1102017214,100030496.0000000000,3.0000000000,0.0000000300,146.4723915000,143.9784700000,1.6007911639,0.2807234913
large_small,30720,122880,120.0000,0.117188,100030719.0000000000,3000,100000000.0000000000,30719.0000000000,0.0003070957,37.7508273750,36.9186720000,0.4096226929,100015360.0000000000,15359.0000000000,0.0001535428,19.5396241250,18.8257020000,0.2120184909,1.9320140006,100023040.0000000000,7679.0000000000,0.0000767664,13.4189882500,13.1087600000,0.1456053413,2.8132394687,100026880.0000000000,3839.0000000000,0.0000383782,10.6985101250,10.3650010000,0.1160862644,3.5286060334,100028800.0000000000,1919.0000000000,0.0000191841,11.5715988750,11.1806190000,0.1255598836,3.2623691663,100030712.0000000000,7.0000000000,0.0000000700,200.1672861250,186.4281230000,2.1719540595,0.1885963891,100030712.0000000000,7.0000000000,0.0000000700,33.3399395000,32.8585560000,0.3617614963,1.1323004163,100029760.0000000000,959.0000000000,0.0000095871,38.5765426250,37.3178540000,0.4185822767,0.9785954056,100000000.0000000000,30719.0000000000,0.0003070957,40.9165803750,39.7882090000,0.4439733114,0.9226290914,100030720.0000000000,1.0000000000,0.0000000100,160.7077066250,159.3234530000,1.7437902195,0.2349036531
large_small,31000,124000,121.0938,0.118256,100030999.0000000000,3000,100000000.0000000000,30999.0000000000,0.0003098939,38.1321566250,37.5299130000,0.4100231895,100015504.0000000000,15495.0000000000,0.0001549020,19.8898208750,19.1887460000,0.2138690417,1.9171694338,100023256.0000000000,7743.0000000000,0.0000774060,13.7647076250,13.5079380000,0.1480076089,2.7702845323,100027104.0000000000,3895.0000000000,0.0000389379,10.8596018750,10.5828060000,0.1167699126,3.5113770343,100029040.0000000000,1959.0000000000,0.0000195839,12.1215993750,11.5330940000,0.1303397782,3.1458024181,100030992.0000000000,7.0000000000,0.0000000700,199.8696263750,197.8071840000,2.1491357675,0.1907851499,100030992.0000000000,7.0000000000,0.0000000700,30.8256091250,30.1226410000,0.3314581626,1.2370284873,100030032.0000000000,967.0000000000,0.0000096670,35.1612566250,34.4777500000,0.3780780282,1.0844935672,100000000.0000000000,30999.0000000000,0.0003098939,38.2031423750,36.8983940000,0.4107864772,0.9981418871,100031000.0000000000,1.0000000000,0.0000000100,163.2976888750,159.9526800000,1.7558891277,0.2335131433
large_small,31500,126000,123.0469,0.120163,100031499.0000000000,3000,100000000.0000000000,31499.0000000000,0.0003148908,41.9237811250,40.8266910000,0.4436378955,100015752.0000000000,15747.0000000000,0.0001574204,21.5702281250,20.8878940000,0.2282563823,1.9435947029,100023616.0000000000,7883.0000000000,0.0000788052,15.6496127500,14.8509190000,0.1656043677,2.6789021425,100027552.0000000000,3947.0000000000,0.0000394576,11.6904743750,11.5912190000,0.1237087235,3.5861488405,100029520.0000000000,1979.0000000000,0.0000197838,13.0660708750,12.5664640000,0.1382653003,3.2085989374,100031488.0000000000,11.0000000000,0.0000001100,204.0019650000,193.3582810000,2.1587509524,0.2055067515,100031488.0000000000,11.0000000000,0.0000001100,30.5587305000,29.5844550000,0.3233728095,1.3719084674,100030512.0000000000,987.0000000000,0.0000098669,36.0877876250,35.2478320000,0.3818813505,1.1617165774,100000000.0000000000,31499.0000000000,0.0003148908,38.1548420000,37.2533330000,0.4037549418,1.0987801004,100031496.0000000000,3.0000000000,0.0000000300,153.2808382500,150.7333480000,1.6220194524,0.2735096024
large_small,32000,128000,125.0000,0.122070,100031999.0000000000,3000,100000000.0000000000,31999.0000000000,0.0003198876,39.1520495000,38.3662270000,0.4078338490,100016000.0000000000,15999.0000000000,0.0001599388,20.2177586250,19.3247990000,0.2106016523,1.9365178023,100024000.0000000000,7999.0000000000,0.0000799644,14.2807897500,13.4444780000,0.1487582266,2.7415885385,100028000.0000000000,3999.0000000000,0.0000399772,11.4519105000,10.9065020000,0.1192907344,3.4188225187,100030000.0000000000,1999.0000000000,0.0000199836,12.4439880000,11.6822960000,0.1296248750,3.1462622352,100031992.0000000000,7.0000000000,0.0000000700,210.9005453750,209.1885010000,2.1968806810,0.1856422392,100031992.0000000000,7.0000000000,0.0000000700,33.8850733750,32.7419800000,0.3529695143,1.1554364680,100031000.0000000000,999.0000000000,0.0000099868,40.2095652500,38.3933840000,0.4188496380,0.9736998959,100000000.0000000000,31999.0000000000,0.0003198876,42.7228248750,41.5185190000,0.4450294258,0.9164199609,100032000.0000000000,1.0000000000,0.0000000100,158.1486110000,154.0692670000,1.6473813646,0.2475649280
large_small,32256,129024,126.0000,0.123047,100032255.0000000000,3000,100000000.0000000000,32255.0000000000,0.0003224460,40.7651383750,39.4037900000,0.4212667243,100016128.0000000000,16127.0000000000,0.0001612180,20.4390506250,19.6485970000,0.2112170410,1.9944731839,100024192.0000000000,8063.0000000000,0.0000806040,14.0307023750,13.7101270000,0.1449932041,2.9054239257,100028224.0000000000,4031.0000000000,0.0000402970,11.2099123750,10.7040950000,0.1158431752,3.6365260505,100030240.0000000000,2015.0000000000,0.0000201435,12.1101421250,11.5371830000,0.1251461446,3.3661981795,100032248.0000000000,7.0000000000,0.0000000700,195.9870376250,193.1902730000,2.0253290098,0.2079991558,100032248.0000000000,7.0000000000,0.0000000700,34.1097892500,32.9315700000,0.3524903816,1.1951155158,100031248.0000000000,1007.0000000000,0.0000100668,39.4536282500,38.8493600000,0.4077135856,1.0332418128,100000000.0000000000,32255.0000000000,0.0003224460,43.0438940000,41.7691520000,0.4448153729,0.9470597241,100032256.0000000000,1.0000000000,0.0000000100,169.4443602500,165.6115780000,1.7510371223,0.2405812640
large_small,32500,130000,126.9531,0.123978,100032499.0000000000,3000,100000000.0000000000,32499.0000000000,0.0003248844,43.7722481250,42.5455370000,0.4489461346,100016248.0000000000,16251.0000000000,0.0001624572,22.2199482500,21.5066950000,0.2278969051,1.9699527484,100024384.0000000000,8115.0000000000,0.0000811236,15.4496673750,15.0821400000,0.1584581269,2.8332162151,100028448.0000000000,4051.0000000000,0.0000404968,12.0589057500,11.5850220000,0.1236810846,3.6298689974,100030480.0000000000,2019.0000000000,0.0000201834,13.1597295000,12.2446700000,0.1349715846,3.3262270417,100032496.0000000000,3.0000000000,0.0000000300,197.4814393750,195.0564340000,2.0254506603,0.2216524665,100032496.0000000000,3.0000000000,0.0000000300,31.5636842500,30.8976410000,0.3237300949,1.3867914714,100031488.0000000000,1011.0000000000,0.0000101067,37.1641277500,36.2131620000,0.3811705410,1.1778091072,100000000.0000000000,32499.0000000000,0.0003248844,40.0878696250,38.4655740000,0.4111576372,1.0919075654,100032496.0000000000,3.0000000000,0.0000000300,162.4680215000,155.7475600000,1.6663386821,0.2694207003
large_small,32768,131072,128.0000,0.125000,100032767.0000000000,3000,100000000.0000000000,32767.0000000000,0.0003275627,43.4894586250,42.6796510000,0.4423976504,100016384.0000000000,16383.0000000000,0.0001637763,23.2588065000,21.7981450000,0.2366008148,1.8698061152,100024576.0000000000,8191.0000000000,0.0000818832,15.5554681250,15.3090140000,0.1582384046,2.7957666253,100028672.0000000000,4095.0000000000,0.0000409366,12.1284972500,11.9072090000,0.1233774541,3.5857252328,100030720.0000000000,2047.0000000000,0.0000204633,13.4242491250,12.9973940000,0.1365585238,3.2396194543,100032760.0000000000,7.0000000000,0.0000000700,215.8242320000,212.5702960000,2.1954776204,0.2015040583,100032760.0000000000,7.0000000000,0.0000000700,32.5509810000,31.5843280000,0.3311257019,1.3360414122,100031744.0000000000,1023.0000000000,0.0000102266,37.5690365000,36.7390020000,0.3821720022,1.1575878084,100000000.0000000000,32767.0000000000,0.0003275627,40.1140972500,39.3653160000,0.4080616989,1.0841440193,100032768.0000000000,1.0000000000,0.0000000100,158.4036100000,156.2624340000,1.6113648478,0.2745484060
large_small,33000,132000,128.9062,0.125885,100032999.0000000000,3000,100000000.0000000000,32999.0000000000,0.0003298811,40.6304915000,39.7929670000,0.4104090051,100016496.0000000000,16503.0000000000,0.0001649756,20.7167155000,20.2045030000,0.2092597525,1.9612419498,100024744.0000000000,8255.0000000000,0.0000825228,14.4615236250,14.2777410000,0.1460759962,2.8095581457,100028896.0000000000,4103.0000000000,0.0000410165,11.6315391250,11.1798600000,0.1174902942,3.4931311380,100030960.0000000000,2039.0000000000,0.0000203833,12.4105908750,12.0629350000,0.1253595038,3.2738563304,100032992.0000000000,7.0000000000,0.0000000700,224.7631108750,212.8933560000,2.2703344533,0.1807702845,100032992.0000000000,7.0000000000,0.0000000700,34.9410342500,33.9882480000,0.3529397399,1.1628302474,100032480.0000000000,519.0000000000,0.0000051883,38.6015651250,37.6942080000,0.3899147992,1.0525607283,100000000.0000000000,32999.0000000000,0.0003298811,44.7864816250,43.3865700000,0.4523887033,0.9072043622,100033000.0000000000,1.0000000000,0.0000000100,165.9109121250,157.7755210000,1.6758677992,0.2448934249
large_small,33280,133120,130.0000,0.126953,100033279.0000000000,3000,100000000.0000000000,33279.0000000000,0.0003326793,41.1511541250,40.0396810000,0.4121710149,100016640.0000000000,16639.0000000000,0.0001663346,20.6564652500,20.2888550000,0.2068956856,1.9921682450,100024960.0000000000,8319.0000000000,0.0000831623,14.8861086250,14.1894650000,0.1490996457,2.7643996938,100029120.0000000000,4159.0000000000,0.0000415762,11.5333237500,10.9448960000,0.1155180664,3.5680221085,100031200.0000000000,2079.0000000000,0.0000207831,12.6845543750,12.2947490000,0.1270488219,3.2441939156,100033272.0000000000,7.0000000000,0.0000000700,202.7885761250,198.0907380000,2.0311355782,0.2029263922,100033272.0000000000,7.0000000000,0.0000000700,32.1172875000,31.5208820000,0.3216875751,1.2812773845,100032760.0000000000,519.0000000000,0.0000051883,36.5387822500,34.7955320000,0.3659733799,1.1262322275,100000000.0000000000,33279.0000000000,0.0003326793,44.4810548750,43.1702950000,0.4455233862,0.9251388988,100033280.0000000000,1.0000000000,0.0000000100,174.8081543750,171.8751850000,1.7508829565,0.2354075202
large_small,33500,134000,130.8594,0.127792,100033499.0000000000,3000,100000000.0000000000,33499.0000000000,0.0003348778,44.7658066250,44.1175900000,0.4454309117,100016752.0000000000,16747.0000000000,0.0001674139,23.1500537500,22.3933290000,0.2303487935,1.9337236582,100025128.0000000000,8371.0000000000,0.0000836820,15.8975922500,15.5727150000,0.1581849975,2.8158859481,100029288.0000000000,4211.0000000000,0.0000420959,12.6889110000,12.2995490000,0.1262578209,3.5279470890,100031440.0000000000,2059.0000000000,0.0000205831,14.3259755000,13.0949080000,0.1425470199,3.1247998871,100033496.0000000000,3.0000000000,0.0000000300,205.2463405000,203.3740070000,2.0422521443,0.2181076969,100033488.0000000000,11.0000000000,0.0000001100,32.0702550000,31.7391910000,0.3191070149,1.3958668749,100032984.0000000000,515.0000000000,0.0000051483,35.7629103750,35.2327510000,0.3558498545,1.2517383556,100000000.0000000000,33499.0000000000,0.0003348778,41.2873443750,39.7752300000,0.4108193470,1.0842500844,100033496.0000000000,3.0000000000,0.0000000300,166.3321538750,158.6587020000,1.6550463072,0.2691350144
large_small,34000,136000,132.8125,0.129700,100033999.0000000000,3000,100000000.0000000000,33999.0000000000,0.0003398744,45.1520540000,44.8194490000,0.4426671961,100017000.0000000000,16999.0000000000,0.0001699322,23.1303885000,22.5224090000,0.2267685147,1.9520663909,100025488.0000000000,8511.0000000000,0.0000850811,16.1066758750,15.8887100000,0.1579085870,2.8033130082,100029736.0000000000,4263.0000000000,0.0000426155,12.7839686250,12.4329270000,0.1253330257,3.5319277858,100031920.0000000000,2079.0000000000,0.0000207829,14.5071171250,13.7080920000,0.1422266385,3.1124070765,100033992.0000000000,7.0000000000,0.0000000700,232.9942097500,229.2710790000,2.2842569583,0.1937904553,100033992.0000000000,7.0000000000,0.0000000700,33.2347733750,32.6820180000,0.3258311115,1.3585786637,100033464.0000000000,535.0000000000,0.0000053482,36.5304478750,35.8461520000,0.3581416458,1.2360115089,100000000.0000000000,33999.0000000000,0.0003398744,41.0825770000,40.3008500000,0.4027703627,1.0990560305,100034000.0000000000,1.0000000000,0.0000000100,164.9371545000,162.1703520000,1.6170309265,0.2737530797
large_small,34500,138000,134.7656,0.131607,100034499.0000000000,3000,100000000.0000000000,34499.0000000000,0.0003448710,42.2617838750,41.6382810000,0.4083264143,100017248.0000000000,17251.0000000000,0.0001724505,21.8354535000,21.0868860000,0.2109705652,1.9354662762,100025872.0000000000,8627.0000000000,0.0000862402,15.3977985000,15.0560250000,0.1487710000,2.7446640424,100030184.0000000000,4315.0000000000,0.0000431351,12.0500087500,11.4505180000,0.1164252053,3.5071994346,100032400.0000000000,2099.0000000000,0.0000209828,13.0778130000,12.7587890000,0.1263556812,3.2315635554,100034488.0000000000,11.0000000000,0.0000001100,230.3593997500,226.6585740000,2.2256946836,0.1834602101,100034496.0000000000,3.0000000000,0.0000000300,36.7959752500,35.8108170000,0.3555166691,1.1485436542,100033960.0000000000,539.0000000000,0.0000053881,40.1413846250,39.2988360000,0.3878394650,1.0528232713,100000000.0000000000,34499.0000000000,0.0003448710,45.5386875000,44.4800670000,0.4399873188,0.9280413248,100034496.0000000000,3.0000000000,0.0000000300,171.8391380000,165.8135090000,1.6602815266,0.2459380579
large_small,34816,139264,136.0000,0.132812,100034815.0000000000,3000,100000000.0000000000,34815.0000000000,0.0003480288,43.7581427500,42.7185260000,0.4189466792,100017408.0000000000,17407.0000000000,0.0001740094,21.8487898750,21.5400750000,0.2091834202,2.0027719155,100026112.0000000000,8703.0000000000,0.0000869997,15.6788276250,15.1361890000,0.1501113245,2.7909065522,100030464.0000000000,4351.0000000000,0.0000434949,12.4865166250,12.1889520000,0.1195476852,3.5044315452,100032640.0000000000,2175.0000000000,0.0000217424,13.3865531250,12.8612930000,0.1281647626,3.2688132891,100034808.0000000000,7.0000000000,0.0000000700,212.9184001250,207.9667830000,2.0385110306,0.2055160227,100034808.0000000000,7.0000000000,0.0000000700,36.4392087500,34.2736250000,0.3488741647,1.2008532636,100034272.0000000000,543.0000000000,0.0000054281,40.5977300000,39.5843630000,0.3886884383,1.0778470311,100000000.0000000000,34815.0000000000,0.0003480288,46.9438733750,45.4385030000,0.4494473171,0.9321374570,100034816.0000000000,1.0000000000,0.0000000100,182.0425933750,178.9438930000,1.7429016676,0.2403731014
large_small,35000,140000,136.7188,0.133514,100034999.0000000000,3000,100000000.0000000000,34999.0000000000,0.0003498675,47.0057703750,45.6873730000,0.4476740036,100017504.0000000000,17495.0000000000,0.0001748888,24.0143602500,23.6068980000,0.2287081929,1.9574025660,100026256.0000000000,8743.0000000000,0.0000873994,15.9644728750,15.1445810000,0.1520425988,2.9443985243,100030632.0000000000,4367.0000000000,0.0000436547,12.0440013750,11.7131560000,0.1147047750,3.9028366829,100032760.0000000000,2239.0000000000,0.0000223822,13.4359965000,13.1004880000,0.1279618714,3.4984952828,100034992.0000000000,7.0000000000,0.0000000700,220.2056928750,216.9284550000,2.0971970750,0.2134630116,100034992.0000000000,7.0000000000,0.0000000700,34.0380535000,33.3308010000,0.3241719381,1.3809770402,100034448.0000000000,551.0000000000,0.0000055081,37.7792688750,36.9456740000,0.3598025607,1.2442212826,100000000.0000000000,34999.0000000000,0.0003498675,42.3277762500,41.3804160000,0.4031216786,1.1105183059,100035000.0000000000,1.0000000000,0.0000000100,177.6066425000,165.0979410000,1.6914918333,0.2646622317
large_small,35500,142000,138.6719,0.135422,100035499.0000000000,3000,100000000.0000000000,35499.0000000000,0.0003548640,47.5343152500,46.3786870000,0.4463315986,100017752.0000000000,17747.0000000000,0.0001774070,24.3440527500,23.5847110000,0.2285826549,1.9526048410,100026616.0000000000,8883.0000000000,0.0000887985,17.1634985000,16.7310210000,0.1611596103,2.7695003586,100031080.0000000000,4419.0000000000,0.0000441743,13.2073772500,12.9135320000,0.1240129319,3.5990730294,100033240.0000000000,2259.0000000000,0.0000225820,14.6530993750,13.8954430000,0.1375877876,3.2439768566,100035488.0000000000,11.0000000000,0.0000001100,226.7752980000,215.0560770000,2.1293455211,0.2096097576,100035488.0000000000,11.0000000000,0.0000001100,34.2761678750,33.0109770000,0.3218419519,1.3868036655,100034944.0000000000,555.0000000000,0.0000055480,37.8386286250,37.0184060000,0.3552922876,1.2562377913,100000000.0000000000,35499.0000000000,0.0003548640,42.7635872500,41.7776670000,0.4015360305,1.1115605193,100035496.0000000000,3.0000000000,0.0000000300,169.4555592500,167.4413930000,1.5911320117,0.2805119847
large_small,36000,144000,140.6250,0.137329,100035999.0000000000,3000,100000000.0000000000,35999.0000000000,0.0003598605,46.4015828750,44.2316660000,0.4296442859,100018000.0000000000,17999.0000000000,0.0001799252,25.0215931250,24.0551880000,0.2316814178,1.8544615702,100027000.0000000000,8999.0000000000,0.0000899576,17.3984453750,16.7381200000,0.1610967164,2.6669959226,100031472.0000000000,4527.0000000000,0.0000452537,13.6893553750,13.1199250000,0.1267532905,3.3896105115,100033720.0000000000,2279.0000000000,0.0000227818,14.9268047500,14.3396090000,0.1382111551,3.1086078804,100035992.0000000000,7.0000000000,0.0000000700,245.3955907500,242.5797040000,2.2721813958,0.1890889023,100035992.0000000000,7.0000000000,0.0000000700,37.6884708750,37.1870070000,0.3489673229,1.2311877292,100035432.0000000000,567.0000000000,0.0000056680,40.5202165000,38.8463440000,0.3751871898,1.1451464697,100000000.0000000000,35999.0000000000,0.0003598605,44.0933260000,42.5655770000,0.4082715370,1.0523493482,100036000.0000000000,1.0000000000,0.0000000100,175.7702918750,171.6951660000,1.6275027025,0.2639899063
large_small,36500,146000,142.5781,0.139236,100036499.0000000000,3000,100000000.0000000000,36499.0000000000,0.0003648568,45.5239300000,44.5333600000,0.4157436530,100018248.0000000000,18251.0000000000,0.0001824434,23.0490452500,22.2019280000,0.2104935639,1.9750896190,100027384.0000000000,9115.0000000000,0.0000911167,16.2813202500,15.7157070000,0.1486878562,2.7960834442,100031920.0000000000,4579.0000000000,0.0000457733,12.7528993750,12.3262630000,0.1164648345,3.5696925586,100034200.0000000000,2299.0000000000,0.0000229816,13.8354408750,13.2113720000,0.1263510582,3.2903852079,100036496.0000000000,3.0000000000,0.0000000300,252.4483132500,244.7556100000,2.3054640479,0.1803297056,100036496.0000000000,3.0000000000,0.0000000300,39.1647187500,38.0343590000,0.3576686644,1.1623709158,100035928.0000000000,571.0000000000,0.0000057079,42.8206151250,41.4717220000,0.3910558459,1.0631311546,100000000.0000000000,36499.0000000000,0.0003648568,49.1021665000,46.7153250000,0.4484216119,0.9271267084,100036496.0000000000,3.0000000000,0.0000000300,183.6666351250,176.3768850000,1.6773208687,0.2478617304
large_small,37000,148000,144.5312,0.141144,100036999.0000000000,3000,100000000.0000000000,36999.0000000000,0.0003698532,46.3634247500,45.5424650000,0.4176885113,100018496.0000000000,18503.0000000000,0.0001849616,23.7642388750,22.7398490000,0.2140922421,1.9509745292,100027744.0000000000,9255.0000000000,0.0000925158,16.5281685000,15.4512750000,0.1489024189,2.8051156878,100032368.0000000000,4631.0000000000,0.0000462929,12.7856753750,12.3863720000,0.1151862646,3.6262006809,100034680.0000000000,2319.0000000000,0.0000231814,14.4083277500,13.9297660000,0.1298047545,3.2178213568,100036992.0000000000,7.0000000000,0.0000000700,239.4212350000,234.2220920000,2.1569480631,0.1936479225,100036992.0000000000,7.0000000000,0.0000000700,39.4185763750,38.0356760000,0.3551223097,1.1761821206,100036416.0000000000,583.0000000000,0.0000058278,43.5615548750,42.5379630000,0.3924464403,1.0643197857,100000000.0000000000,36999.0000000000,0.0003698532,49.0738313750,47.9117350000,0.4421065890,0.9447687994,100037000.0000000000,1.0000000000,0.0000000100,194.0532341250,190.4849120000,1.7482273345,0.2389211649
