n,repeat,round,total_ms,avg_ms,first_result
996,30,1,32.6632,1.08877,48968
996,30,2,37.9761,1.26587,48968
996,30,3,38.1751,1.2725,48968
997,30,1,38.2319,1.2744,49045
997,30,2,33.4086,1.11362,49045
997,30,3,37.836,1.2612,49045
998,30,1,49.712,1.65707,49141
998,30,2,42.1043,1.40348,49141
998,30,3,41.1772,1.37257,49141
999,30,1,35.6581,1.1886,49258
999,30,2,39.4159,1.31386,49258
999,30,3,43.2595,1.44198,49258
1000,30,1,43.5984,1.45328,49398
1000,30,2,39.4879,1.31626,49398
1000,30,3,35.3706,1.17902,49398
1001,30,1,49.0316,1.63439,49413
1001,30,2,47.7828,1.59276,49413
1001,30,3,36.6281,1.22094,49413
1002,30,1,34.7373,1.15791,49445
1002,30,2,35.6241,1.18747,49445
1002,30,3,39.8785,1.32928,49445
1003,30,1,51.309,1.7103,49496
1003,30,2,45.9553,1.53184,49496
1003,30,3,37.3717,1.24572,49496
1004,30,1,45.1374,1.50458,49500
1004,30,2,43.6454,1.45485,49500
1004,30,3,50.2153,1.67384,49500
1005,30,1,37.8858,1.26286,49510
1005,30,2,45.3094,1.51031,49510
1005,30,3,37.9896,1.26632,49510
1006,30,1,40.4267,1.34756,49528
1006,30,2,49.7643,1.65881,49528
1006,30,3,46.8104,1.56035,49528
1007,30,1,52.0043,1.73348,49556
1007,30,2,51.8695,1.72898,49556
1007,30,3,40.7962,1.35987,49556
1008,30,1,37.2528,1.24176,49596
1008,30,2,33.9818,1.13273,49596
1008,30,3,46.3138,1.54379,49596
1009,30,1,41.0988,1.36996,49650
1009,30,2,52.0303,1.73434,49650
1009,30,3,47.5494,1.58498,49650
1010,30,1,49.175,1.63917,49720
1010,30,2,39.1218,1.30406,49720
1010,30,3,43.043,1.43477,49720
1011,30,1,44.2066,1.47355,49728
1011,30,2,48.0136,1.60045,49728
1011,30,3,48.9486,1.63162,49728
1012,30,1,46.7117,1.55706,49746
1012,30,2,63.2959,2.10986,49746
1012,30,3,50.0891,1.66964,49746
1013,30,1,33.5312,1.11771,49776
1013,30,2,55.6985,1.85662,49776
1013,30,3,46.0309,1.53436,49776
1014,30,1,45.2587,1.50862,49820
1014,30,2,44.0922,1.46974,49820
1014,30,3,56.3577,1.87859,49820
1015,30,1,53.8141,1.7938,49880
1015,30,2,46.2578,1.54193,49880
1015,30,3,49.8768,1.66256,49880
1016,30,1,42.6517,1.42172,49958
1016,30,2,42.1633,1.40544,49958
1016,30,3,39.8148,1.32716,49958
1017,30,1,34.7631,1.15877,50056
1017,30,2,35.1986,1.17329,50056
1017,30,3,40.2263,1.34088,50056
1018,30,1,38.6686,1.28895,50176
1018,30,2,38.8856,1.29619,50176
1018,30,3,46.9125,1.56375,50176
1019,30,1,38.1693,1.27231,50320
1019,30,2,43.6165,1.45388,50320
1019,30,3,36.656,1.22187,50320
1020,30,1,35.4862,1.18287,50490
1020,30,2,37.9689,1.26563,50490
1020,30,3,42.9819,1.43273,50490
1021,30,1,34.6044,1.15348,50491
1021,30,2,51.2153,1.70718,50491
1021,30,3,42.5058,1.41686,50491
1022,30,1,79.9816,2.66605,50495
1022,30,2,88.9714,2.96571,50495
1022,30,3,89.2462,2.97487,50495
1023,30,1,89.9267,2.99756,50504
1023,30,2,93.491,3.11637,50504
1023,30,3,96.2034,3.20678,50504
1024,30,1,40.9303,1.36434,50520
1024,30,2,36.5572,1.21857,50520
1024,30,3,43.2522,1.44174,50520
1025,30,1,38.9004,1.29668,50545
1025,30,2,49.862,1.66207,50545
1025,30,3,41.349,1.3783,50545
1026,30,1,40.2228,1.34076,50581
1026,30,2,37.0308,1.23436,50581
1026,30,3,39.5282,1.31761,50581
1027,30,1,34.6051,1.1535,50630
1027,30,2,40.7123,1.35708,50630
1027,30,3,51.4514,1.71505,50630
1028,30,1,39.8789,1.3293,50694
1028,30,2,37.8427,1.26142,50694
1028,30,3,47.3972,1.57991,50694
1029,30,1,38.4547,1.28182,50775
1029,30,2,37.0029,1.23343,50775
1029,30,3,34.7734,1.15911,50775
1030,30,1,47.2231,1.5741,50875
1030,30,2,57.8532,1.92844,50875
1030,30,3,45.2323,1.50774,50875
1031,30,1,48.8762,1.62921,50886
1031,30,2,51.028,1.70093,50886
1031,30,3,47.033,1.56777,50886
1032,30,1,37.4265,1.24755,50910
1032,30,2,38.4776,1.28259,50910
1032,30,3,39.3385,1.31128,50910
1033,30,1,35.4015,1.18005,50949
1033,30,2,40.4462,1.34821,50949
1033,30,3,56.261,1.87537,50949
1034,30,1,48.7594,1.62531,51005
1034,30,2,43.5415,1.45138,51005
1034,30,3,49.4235,1.64745,51005
1035,30,1,39.8025,1.32675,51080
1035,30,2,37.7797,1.25932,51080
1035,30,3,37.0078,1.23359,51080
1036,30,1,36.3917,1.21306,51176
1036,30,2,40.0873,1.33624,51176
1036,30,3,52.0071,1.73357,51176
1037,30,1,47.3623,1.57874,51295
1037,30,2,42.7462,1.42487,51295
1037,30,3,40.7422,1.35807,51295
1038,30,1,36.2666,1.20889,51303
1038,30,2,39.8441,1.32814,51303
1038,30,3,41.3284,1.37761,51303
1039,30,1,38.5502,1.28501,51321
1039,30,2,41.4411,1.38137,51321
1039,30,3,40.5455,1.35152,51321
1040,30,1,52.8175,1.76058,51351
1040,30,2,43.4687,1.44896,51351
1040,30,3,54.5616,1.81872,51351
1041,30,1,48.4823,1.61608,51355
1041,30,2,39.3903,1.31301,51355
1041,30,3,41.0719,1.36906,51355
1042,30,1,49.169,1.63897,51365
1042,30,2,49.3334,1.64445,51365
1042,30,3,45.4621,1.5154,51365
1043,30,1,53.6969,1.7899,51383
1043,30,2,46.9931,1.56644,51383
1043,30,3,43.2874,1.44291,51383
1044,30,1,40.6525,1.35508,51411
1044,30,2,42.3614,1.41205,51411
1044,30,3,41.454,1.3818,51411
1045,30,1,49.3901,1.64634,51451
1045,30,2,46.8309,1.56103,51451
1045,30,3,46.3263,1.54421,51451
1046,30,1,54.3162,1.81054,51505
1046,30,2,47.1184,1.57061,51505
1046,30,3,41.2444,1.37481,51505
1047,30,1,47.1585,1.57195,51575
1047,30,2,48.5397,1.61799,51575
1047,30,3,49.6367,1.65456,51575
1048,30,1,43.5939,1.45313,51663
1048,30,2,62.7011,2.09004,51663
1048,30,3,50.2472,1.67491,51663
1049,30,1,50.7315,1.69105,51771
1049,30,2,52.2279,1.74093,51771
1049,30,3,51.5435,1.71812,51771
1050,30,1,44.9595,1.49865,51901
1050,30,2,46.611,1.5537,51901
1050,30,3,44.3842,1.47947,51901
1051,30,1,44.4127,1.48042,51915
1051,30,2,44.902,1.49673,51915
1051,30,3,46.4973,1.54991,51915
1052,30,1,41.428,1.38093,51945
1052,30,2,43.6129,1.45376,51945
1052,30,3,39.8273,1.32758,51945
1053,30,1,38.1149,1.2705,51993
1053,30,2,39.5284,1.31761,51993
1053,30,3,55.6718,1.85573,51993
1054,30,1,64.811,2.16037,52061
1054,30,2,67.4507,2.24836,52061
1054,30,3,68.8508,2.29503,52061
1055,30,1,45.6111,1.52037,52066
1055,30,2,61.8506,2.06169,52066
1055,30,3,92.9996,3.09999,52066
1056,30,1,72.7429,2.42476,52078
1056,30,2,65.0053,2.16684,52078
1056,30,3,54.078,1.8026,52078
1057,30,1,40.0833,1.33611,52099
1057,30,2,48.0804,1.60268,52099
1057,30,3,41.7882,1.39294,52099
1058,30,1,40.3532,1.34511,52131
1058,30,2,40.7641,1.3588,52131
1058,30,3,42.0469,1.40156,52131
1059,30,1,49.4839,1.64946,52176
1059,30,2,39.8244,1.32748,52176
1059,30,3,44.9387,1.49796,52176
1060,30,1,38.9498,1.29833,52236
1060,30,2,42.8207,1.42736,52236
1060,30,3,45.587,1.51957,52236
1061,30,1,39.5721,1.31907,52243
1061,30,2,49.3041,1.64347,52243
1061,30,3,43.4287,1.44762,52243
1062,30,1,39.44,1.31467,52259
1062,30,2,38.8952,1.29651,52259
1062,30,3,39.2579,1.3086,52259
1063,30,1,39.8674,1.32891,52286
1063,30,2,53.354,1.77847,52286
1063,30,3,45.7813,1.52604,52286
1064,30,1,57.1958,1.90653,52326
1064,30,2,59.234,1.97447,52326
1064,30,3,60.2478,2.00826,52326
1065,30,1,94.1644,3.13881,52381
1065,30,2,78.6558,2.62186,52381
1065,30,3,50.2517,1.67506,52381
1066,30,1,42.1438,1.40479,52453
1066,30,2,46.687,1.55623,52453
1066,30,3,49.7166,1.65722,52453
1067,30,1,46.9585,1.56528,52544
1067,30,2,46.4564,1.54855,52544
1067,30,3,53.2378,1.77459,52544
1068,30,1,53.1538,1.77179,52656
1068,30,2,53.0209,1.76736,52656
1068,30,3,51.6476,1.72159,52656
1069,30,1,48.5098,1.61699,52791
1069,30,2,58.8991,1.9633,52791
1069,30,3,48.6698,1.62233,52791
1070,30,1,48.6901,1.623,52951
1070,30,2,46.5892,1.55297,52951
1070,30,3,49.5741,1.65247,52951
1071,30,1,47.3674,1.57891,52968
1071,30,2,49.3723,1.64574,52968
1071,30,3,48.5356,1.61785,52968
1072,30,1,52.834,1.76113,52970
1072,30,2,55.6345,1.85448,52970
1072,30,3,51.1051,1.7035,52970
1073,30,1,54.5584,1.81861,52976
1073,30,2,46.0433,1.53478,52976
1073,30,3,69.5995,2.31998,52976
1074,30,1,63.8741,2.12914,52988
1074,30,2,52.9859,1.7662,52988
1074,30,3,53.8678,1.79559,52988
1075,30,1,52.2699,1.74233,53008
1075,30,2,47.2781,1.57594,53008
1075,30,3,44.6935,1.48978,53008
1076,30,1,44.1496,1.47165,53038
1076,30,2,44.5493,1.48498,53038
1076,30,3,42.0703,1.40234,53038
1077,30,1,45.5289,1.51763,53080
1077,30,2,66.8386,2.22795,53080
1077,30,3,64.4471,2.14824,53080
1078,30,1,45.8412,1.52804,53136
1078,30,2,42.3608,1.41203,53136
1078,30,3,40.8703,1.36234,53136
1079,30,1,49.5408,1.65136,53208
1079,30,2,46.952,1.56507,53208
1079,30,3,52.2644,1.74215,53208
1080,30,1,62.6355,2.08785,53298
1080,30,2,72.5316,2.41772,53298
1080,30,3,61.1726,2.03909,53298
1081,30,1,49.2036,1.64012,53308
1081,30,2,50.8187,1.69396,53308
1081,30,3,62.4308,2.08103,53308
1082,30,1,48.3044,1.61015,53330
1082,30,2,52.1329,1.73776,53330
1082,30,3,66.0421,2.2014,53330
1083,30,1,56.0291,1.86764,53366
1083,30,2,61.6268,2.05423,53366
1083,30,3,68.1017,2.27006,53366
1084,30,1,59.2617,1.97539,53418
1084,30,2,47.9094,1.59698,53418
1084,30,3,59.306,1.97687,53418
1085,30,1,54.8899,1.82966,53488
1085,30,2,59.6407,1.98802,53488
1085,30,3,58.7933,1.95978,53488
1086,30,1,78.4326,2.61442,53578
1086,30,2,82.1108,2.73703,53578
1086,30,3,63.6215,2.12072,53578
1087,30,1,54.5615,1.81872,53690
1087,30,2,70.0606,2.33535,53690
1087,30,3,55.4945,1.84982,53690
1088,30,1,64.2751,2.1425,53826
1088,30,2,68.0424,2.26808,53826
1088,30,3,54.7708,1.82569,53826
1089,30,1,51.4468,1.71489,53835
1089,30,2,58.9514,1.96505,53835
1089,30,3,53.2442,1.77481,53835
1090,30,1,53.2037,1.77346,53855
1090,30,2,50.3467,1.67822,53855
1090,30,3,53.4687,1.78229,53855
1091,30,1,49.7149,1.65716,53858
1091,30,2,71.073,2.3691,53858
1091,30,3,54.9412,1.83137,53858
1092,30,1,59.2461,1.97487,53866
1092,30,2,64.7479,2.15826,53866
1092,30,3,57.6124,1.92041,53866
1093,30,1,53.2171,1.7739,53881
1093,30,2,53.3536,1.77845,53881
1093,30,3,51.1553,1.70518,53881
1094,30,1,47.8857,1.59619,53905
1094,30,2,51.7544,1.72515,53905
1094,30,3,47.9377,1.59792,53905
1095,30,1,56.1069,1.87023,53940
1095,30,2,51.0695,1.70232,53940
1095,30,3,57.796,1.92653,53940
1096,30,1,76.1408,2.53803,53988
1096,30,2,68.492,2.28307,53988
1096,30,3,86.9722,2.89907,53988
1097,30,1,61.2907,2.04302,54051
1097,30,2,58.0113,1.93371,54051
1097,30,3,67.4384,2.24795,54051
1098,30,1,81.6365,2.72122,54131
1098,30,2,67.0181,2.23394,54131
1098,30,3,69.971,2.33237,54131
1099,30,1,67.5246,2.25082,54230
1099,30,2,68.0453,2.26818,54230
1099,30,3,55.3115,1.84372,54230
1100,30,1,50.0272,1.66757,54350
1100,30,2,49.2994,1.64331,54350
1100,30,3,47.2406,1.57469,54350
1101,30,1,47.9577,1.59859,54363
1101,30,2,50.0471,1.66824,54363
1101,30,3,54.0491,1.80164,54363
1102,30,1,48.0615,1.60205,54391
1102,30,2,50.131,1.67103,54391
1102,30,3,50.2737,1.67579,54391
1103,30,1,69.8747,2.32916,54436
1103,30,2,62.4115,2.08038,54436
1103,30,3,64.1289,2.13763,54436
1104,30,1,45.3655,1.51218,54500
1104,30,2,57.3421,1.9114,54500
1104,30,3,58.9964,1.96655,54500
1105,30,1,66.3497,2.21166,54585
1105,30,2,48.9316,1.63105,54585
1105,30,3,46.2635,1.54212,54585
1106,30,1,42.942,1.4314,54591
1106,30,2,48.0698,1.60233,54591
1106,30,3,47.3582,1.57861,54591
1107,30,1,42.4138,1.41379,54605
1107,30,2,45.7161,1.52387,54605
1107,30,3,43.1134,1.43711,54605
1108,30,1,56.8594,1.89531,54629
1108,30,2,63.0323,2.10108,54629
1108,30,3,55.5415,1.85138,54629
1109,30,1,46.6535,1.55512,54665
1109,30,2,43.4742,1.44914,54665
1109,30,3,49.1982,1.63994,54665
1110,30,1,46.7147,1.55716,54715
1110,30,2,63.1916,2.10639,54715
1110,30,3,56.0928,1.86976,54715
1111,30,1,65.8903,2.19634,54721
1111,30,2,50.0937,1.66979,54721
1111,30,3,51.3943,1.71314,54721
1112,30,1,55.7503,1.85834,54735
1112,30,2,56.9763,1.89921,54735
1112,30,3,59.3489,1.9783,54735
1113,30,1,56.4949,1.88316,54759
1113,30,2,61.2395,2.04132,54759
1113,30,3,49.5066,1.65022,54759
1114,30,1,46.5871,1.5529,54795
1114,30,2,50.2702,1.67567,54795
1114,30,3,44.6513,1.48838,54795
1115,30,1,45.8704,1.52901,54845
1115,30,2,66.0754,2.20251,54845
1115,30,3,62.6021,2.08674,54845
1116,30,1,56.6808,1.88936,54911
1116,30,2,53.0265,1.76755,54911
1116,30,3,47.8747,1.59582,54911
1117,30,1,48.6861,1.62287,54995
1117,30,2,49.845,1.6615,54995
1117,30,3,72.9693,2.43231,54995
1118,30,1,82.4594,2.74865,55099
1118,30,2,70.7255,2.35752,55099
1118,30,3,60.377,2.01257,55099
1119,30,1,82.7745,2.75915,55225
1119,30,2,70.5901,2.353,55225
1119,30,3,88.4374,2.94791,55225
1120,30,1,80.6565,2.68855,55375
1120,30,2,66.2382,2.20794,55375
1120,30,3,52.6819,1.75606,55375
1121,30,1,72.0963,2.40321,55391
1121,30,2,63.1592,2.10531,55391
1121,30,3,69.4832,2.31611,55391
1122,30,1,56.9913,1.89971,55425
1122,30,2,60.7211,2.02404,55425
1122,30,3,70.624,2.35413,55425
1123,30,1,79.6178,2.65393,55428
1123,30,2,65.7563,2.19188,55428
1123,30,3,72.783,2.4261,55428
1124,30,1,64.0436,2.13479,55436
1124,30,2,56.2314,1.87438,55436
1124,30,3,52.0093,1.73364,55436
1125,30,1,64.7018,2.15673,55451
1125,30,2,62.1686,2.07229,55451
1125,30,3,53.8975,1.79658,55451
1126,30,1,59.6935,1.98978,55475
1126,30,2,67.4361,2.24787,55475
1126,30,3,76.4332,2.54777,55475
1127,30,1,48.4243,1.61414,55510
1127,30,2,46.1666,1.53889,55510
1127,30,3,45.0922,1.50307,55510
1128,30,1,45.7713,1.52571,55558
1128,30,2,48.7793,1.62598,55558
1128,30,3,80.0658,2.66886,55558
1129,30,1,74.8239,2.49413,55621
1129,30,2,77.6032,2.58677,55621
1129,30,3,78.7357,2.62452,55621
1130,30,1,54.9614,1.83205,55701
1130,30,2,61.6683,2.05561,55701
1130,30,3,49.0968,1.63656,55701
1131,30,1,46.8216,1.56072,55710
1131,30,2,50.8896,1.69632,55710
1131,30,3,70.9617,2.36539,55710
1132,30,1,81.6598,2.72199,55730
1132,30,2,79.3321,2.6444,55730
1132,30,3,73.9194,2.46398,55730
1133,30,1,71.6674,2.38891,55763
1133,30,2,74.5192,2.48397,55763
1133,30,3,52.1811,1.73937,55763
1134,30,1,54.6126,1.82042,55811
1134,30,2,68.2758,2.27586,55811
1134,30,3,67.0814,2.23605,55811
1135,30,1,50.4461,1.68154,55876
1135,30,2,51.4014,1.71338,55876
1135,30,3,46.3215,1.54405,55876
1136,30,1,49.1377,1.63792,55960
1136,30,2,53.3762,1.77921,55960
1136,30,3,52.9504,1.76501,55960
1137,30,1,49.636,1.65453,56065
1137,30,2,56.6262,1.88754,56065
1137,30,3,50.5249,1.68416,56065
1138,30,1,47.5317,1.58439,56193
1138,30,2,48.2429,1.6081,56193
1138,30,3,56.3121,1.87707,56193
1139,30,1,49.8672,1.66224,56346
1139,30,2,52.5789,1.75263,56346
1139,30,3,49.5414,1.65138,56346
1140,30,1,47.2682,1.57561,56356
1140,30,2,58.7584,1.95861,56356
1140,30,3,83.4382,2.78127,56356
1141,30,1,56.4537,1.88179,56358
1141,30,2,47.8943,1.59648,56358
1141,30,3,49.4083,1.64694,56358
1142,30,1,46.3466,1.54489,56364
1142,30,2,54.3979,1.81326,56364
1142,30,3,50.08,1.66933,56364
1143,30,1,49.5657,1.65219,56376
1143,30,2,46.0196,1.53399,56376
1143,30,3,48.5997,1.61999,56376
1144,30,1,45.6675,1.52225,56396
1144,30,2,48.455,1.61517,56396
1144,30,3,46.3457,1.54486,56396
1145,30,1,46.1557,1.53852,56426
1145,30,2,50.6856,1.68952,56426
1145,30,3,49.1503,1.63834,56426
1146,30,1,48.1724,1.60575,56468
1146,30,2,46.9832,1.56611,56468
1146,30,3,47.7927,1.59309,56468
1147,30,1,60.18,2.006,56524
1147,30,2,49.4242,1.64747,56524
1147,30,3,52.1281,1.7376,56524
1148,30,1,57.9917,1.93306,56596
1148,30,2,56.0336,1.86779,56596
1148,30,3,54.672,1.8224,56596
1149,30,1,51.0479,1.7016,56686
1149,30,2,54.5689,1.81896,56686
1149,30,3,52.5599,1.752,56686
1150,30,1,54.3136,1.81045,56796
1150,30,2,52.3736,1.74579,56796
1150,30,3,60.1244,2.00415,56796
1151,30,1,67.7059,2.25686,56808
1151,30,2,49.7944,1.65981,56808
1151,30,3,51.8476,1.72825,56808
1152,30,1,49.3591,1.6453,56834
1152,30,2,48.1194,1.60398,56834
1152,30,3,67.8064,2.26021,56834
1153,30,1,60.7669,2.02556,56876
1153,30,2,49.2498,1.64166,56876
1153,30,3,50.6792,1.68931,56876
1154,30,1,48.4477,1.61492,56936
1154,30,2,52.4835,1.74945,56936
1154,30,3,62.3145,2.07715,56936
1155,30,1,63.1676,2.10559,57016
1155,30,2,49.7064,1.65688,57016
1155,30,3,48.3806,1.61269,57016
1156,30,1,50.1492,1.67164,57118
1156,30,2,55.9416,1.86472,57118
1156,30,3,53.115,1.7705,57118
1157,30,1,53.7791,1.79264,57125
1157,30,2,53.5595,1.78532,57125
1157,30,3,53.1258,1.77086,57125
1158,30,1,51.1087,1.70362,57141
1158,30,2,58.6579,1.95526,57141
1158,30,3,52.6154,1.75385,57141
1159,30,1,49.5604,1.65201,57168
1159,30,2,55.2167,1.84056,57168
1159,30,3,58.6116,1.95372,57168
1160,30,1,60.6715,2.02238,57208
1160,30,2,61.3633,2.04544,57208
1160,30,3,67.2602,2.24201,57208
1161,30,1,62.893,2.09643,57213
1161,30,2,67.1611,2.2387,57213
1161,30,3,67.4055,2.24685,57213
1162,30,1,52.7393,1.75798,57225
1162,30,2,61.6886,2.05629,57225
1162,30,3,60.7802,2.02601,57225
1163,30,1,63.8435,2.12812,57246
1163,30,2,57.45,1.915,57246
1163,30,3,60.1281,2.00427,57246
1164,30,1,60.1501,2.005,57278
1164,30,2,68.4402,2.28134,57278
1164,30,3,112.842,3.76139,57278
1165,30,1,77.7498,2.59166,57323
1165,30,2,65.0137,2.16712,57323
1165,30,3,66.482,2.21607,57323
1166,30,1,73.0298,2.43433,57383
1166,30,2,63.0357,2.10119,57383
1166,30,3,91.9009,3.06336,57383
1167,30,1,75.561,2.5187,57460
1167,30,2,74.4825,2.48275,57460
1167,30,3,83.3297,2.77766,57460
1168,30,1,70.3208,2.34403,57556
1168,30,2,66.2133,2.20711,57556
1168,30,3,59.9497,1.99832,57556
1169,30,1,72.7423,2.42474,57673
1169,30,2,72.3357,2.41119,57673
1169,30,3,76.6992,2.55664,57673
1170,30,1,68.8244,2.29415,57813
1170,30,2,64.238,2.14127,57813
1170,30,3,56.1059,1.8702,57813
1171,30,1,65.2566,2.17522,57828
1171,30,2,68.8692,2.29564,57828
1171,30,3,80.6577,2.68859,57828
1172,30,1,76.4057,2.54686,57860
1172,30,2,60.276,2.0092,57860
1172,30,3,83.4547,2.78182,57860
1173,30,1,89.6977,2.98992,57911
1173,30,2,71.6622,2.38874,57911
1173,30,3,62.6483,2.08828,57911
1174,30,1,59.8167,1.99389,57915
1174,30,2,55.2118,1.84039,57915
1174,30,3,63.8797,2.12932,57915
1175,30,1,69.9266,2.33089,57925
1175,30,2,57.3391,1.9113,57925
1175,30,3,58.6186,1.95395,57925
1176,30,1,68.7496,2.29165,57943
1176,30,2,71.194,2.37313,57943
1176,30,3,71.8316,2.39439,57943
1177,30,1,68.8895,2.29632,57971
1177,30,2,74.3414,2.47805,57971
1177,30,3,81.1411,2.7047,57971
1178,30,1,64.0356,2.13452,58011
1178,30,2,76.2493,2.54164,58011
1178,30,3,61.3301,2.04434,58011
1179,30,1,53.8675,1.79558,58065
1179,30,2,54.7272,1.82424,58065
1179,30,3,58.8869,1.9629,58065
1180,30,1,76.2024,2.54008,58135
1180,30,2,69.6786,2.32262,58135
1180,30,3,74.5582,2.48527,58135
1181,30,1,84.963,2.8321,58143
1181,30,2,84.6383,2.82128,58143
1181,30,3,83.0896,2.76965,58143
1182,30,1,80.6576,2.68859,58161
1182,30,2,76.5181,2.5506,58161
1182,30,3,60.3509,2.0117,58161
1183,30,1,86.2958,2.87653,58191
1183,30,2,66.4364,2.21455,58191
1183,30,3,55.2807,1.84269,58191
1184,30,1,53.54,1.78467,58235
1184,30,2,59.5736,1.98579,58235
1184,30,3,66.8266,2.22755,58235
1185,30,1,61.183,2.03943,58295
1185,30,2,63.7563,2.12521,58295
1185,30,3,69.7822,2.32607,58295
1186,30,1,52.3445,1.74482,58373
1186,30,2,60.844,2.02813,58373
1186,30,3,55.9699,1.86566,58373
1187,30,1,77.6089,2.58696,58471
1187,30,2,66.2924,2.20975,58471
1187,30,3,53.7212,1.79071,58471
1188,30,1,60.6643,2.02214,58591
1188,30,2,60.0598,2.00199,58591
1188,30,3,65.8162,2.19387,58591
1189,30,1,61.2253,2.04084,58735
1189,30,2,61.009,2.03363,58735
1189,30,3,66.4007,2.21336,58735
1190,30,1,62.1086,2.07029,58905
1190,30,2,62.8588,2.09529,58905
1190,30,3,58.5745,1.95248,58905
1191,30,1,66.1267,2.20422,58906
1191,30,2,60.9237,2.03079,58906
1191,30,3,56.9121,1.89707,58906
1192,30,1,75.9883,2.53294,58910
1192,30,2,69.3327,2.31109,58910
1192,30,3,78.0501,2.60167,58910
1193,30,1,67.8779,2.2626,58919
1193,30,2,64.8187,2.16062,58919
1193,30,3,85.2736,2.84245,58919
1194,30,1,61.8216,2.06072,58935
1194,30,2,65.5228,2.18409,58935
1194,30,3,64.8264,2.16088,58935
1195,30,1,60.0782,2.00261,58960
1195,30,2,64.5078,2.15026,58960
1195,30,3,72.0899,2.403,58960
1196,30,1,72.4412,2.41471,58996
1196,30,2,67.3631,2.24544,58996
1196,30,3,78.186,2.6062,58996
1197,30,1,108.802,3.62673,59045
1197,30,2,63.7888,2.12629,59045
1197,30,3,62.3034,2.07678,59045
1198,30,1,60.0172,2.00057,59109
1198,30,2,55.4632,1.84877,59109
1198,30,3,55.899,1.8633,59109
1199,30,1,57.6431,1.92144,59190
1199,30,2,63.4248,2.11416,59190
1199,30,3,57.669,1.9223,59190
1200,30,1,70.7252,2.35751,59290
1200,30,2,57.245,1.90817,59290
1200,30,3,56.7425,1.89142,59290
1201,30,1,52.9992,1.76664,59301
1201,30,2,55.4557,1.84852,59301
1201,30,3,83.3471,2.77824,59301
1202,30,1,64.9316,2.16439,59325
1202,30,2,73.4193,2.44731,59325
1202,30,3,72.3871,2.4129,59325
1203,30,1,69.0899,2.303,59364
1203,30,2,64.2684,2.14228,59364
1203,30,3,62.1456,2.07152,59364
1204,30,1,59.4203,1.98068,59420
1204,30,2,62.2601,2.07534,59420
1204,30,3,63.659,2.12197,59420
1205,30,1,59.9054,1.99685,59495
1205,30,2,61.3667,2.04556,59495
1205,30,3,61.0819,2.03606,59495
1206,30,1,60.0139,2.00046,59591
1206,30,2,60.7231,2.0241,59591
1206,30,3,71.713,2.39043,59591
1207,30,1,59.1369,1.97123,59710
1207,30,2,58.9672,1.96557,59710
1207,30,3,57.0891,1.90297,59710
1208,30,1,59.0373,1.96791,59718
1208,30,2,98.8901,3.29634,59718
1208,30,3,109.263,3.64209,59718
1209,30,1,91.4729,3.0491,59736
1209,30,2,79.286,2.64287,59736
1209,30,3,68.6816,2.28939,59736
1210,30,1,67.1742,2.23914,59766
1210,30,2,60.6324,2.02108,59766
1210,30,3,86.3724,2.87908,59766
1211,30,1,78.6912,2.62304,59770
1211,30,2,60.2643,2.00881,59770
1211,30,3,67.3967,2.24656,59770
1212,30,1,77.4269,2.5809,59780
1212,30,2,65.7018,2.19006,59780
1212,30,3,64.5132,2.15044,59780
1213,30,1,70.1338,2.33779,59798
1213,30,2,76.8813,2.56271,59798
1213,30,3,98.1924,3.27308,59798
1214,30,1,113.06,3.76866,59826
1214,30,2,80.4555,2.68185,59826
1214,30,3,62.2649,2.0755,59826
1215,30,1,69.6332,2.32111,59866
1215,30,2,66.2499,2.20833,59866
1215,30,3,68.94,2.298,59866
1216,30,1,64.0743,2.13581,59920
1216,30,2,79.5734,2.65245,59920
1216,30,3,67.2839,2.2428,59920
1217,30,1,68.7708,2.29236,59990
1217,30,2,61.075,2.03583,59990
1217,30,3,62.0335,2.06778,59990
1218,30,1,66.7265,2.22422,60078
1218,30,2,76.4123,2.54708,60078
1218,30,3,60.9282,2.03094,60078
1219,30,1,60.3858,2.01286,60186
1219,30,2,63.9603,2.13201,60186
1219,30,3,137.167,4.57224,60186
1220,30,1,86.5208,2.88403,60316
1220,30,2,84.4826,2.81609,60316
1220,30,3,101.593,3.38643,60316
1221,30,1,63.3141,2.11047,60330
1221,30,2,69.026,2.30087,60330
1221,30,3,68.3157,2.27719,60330
1222,30,1,63.6319,2.12106,60360
1222,30,2,79.5306,2.65102,60360
1222,30,3,74.4029,2.4801,60360
1223,30,1,97.4579,3.2486,60408
1223,30,2,87.7479,2.92493,60408
1223,30,3,85.7992,2.85997,60408
1224,30,1,86.064,2.8688,60476
1224,30,2,84.3369,2.81123,60476
1224,30,3,82.0877,2.73626,60476
1225,30,1,79.9919,2.6664,60481
1225,30,2,86.8886,2.89629,60481
1225,30,3,75.182,2.50607,60481
1226,30,1,66.9435,2.23145,60493
1226,30,2,79.3433,2.64478,60493
1226,30,3,67.5919,2.25306,60493
1227,30,1,72.9758,2.43253,60514
1227,30,2,73.191,2.4397,60514
1227,30,3,89.0899,2.96966,60514
1228,30,1,75.099,2.5033,60546
1228,30,2,82.5672,2.75224,60546
1228,30,3,84.4235,2.81412,60546
1229,30,1,90.4028,3.01343,60591
1229,30,2,101.019,3.36728,60591
1229,30,3,79.8026,2.66009,60591
1230,30,1,64.8298,2.16099,60651
