n,naive_avg_ms,cache_opt_avg_ms,time_ratio
39,0.0008571636666666666,0.000725837,1.1809313477635703
40,0.0008938593333333334,0.000757059,1.1806996988785992
41,0.0009136600000000001,0.0007940863333333333,1.1505801846062917
42,0.0009078033333333333,0.000834023,1.0884631878657223
43,0.001012573,0.0009014583333333334,1.1232610122486708
44,0.0009773766666666666,0.0009530473333333333,1.0255279381017102
45,0.0012859333333333333,0.0012144733333333334,1.0588403203583445
46,0.0012540666666666668,0.00115521,1.085574628566812
47,0.0013462666666666668,0.0010229999999999998,1.3159986966438584
48,0.0013233266666666666,0.0010502833333333333,1.2599711189044227
49,0.0013771599999999999,0.00120022,1.1474229724550498
50,0.00125321,0.0013483966666666665,0.929407518559079
51,0.0015594499999999998,0.001442033333333333,1.081424377614942
52,0.0014352533333333334,0.0011819266666666668,1.2143336586026205
53,0.0015289199999999998,0.0016503566666666667,0.9264179258220949
54,0.00150432,0.0013811099999999998,1.0892108521406696
55,0.00199655,0.0014641533333333333,1.3636208411687303
56,0.0017607233333333334,0.0014133566666666667,1.2457742442931368
57,0.0021922,0.0014832333333333334,1.4779872800413512
58,0.0018907466666666668,0.0017344766666666667,1.0900963402986108
59,0.00193023,0.0016471966666666666,1.1718272863592487
60,0.002065686666666667,0.0016681866666666666,1.2382826861901948
61,0.00247095,0.0020494666666666665,1.205655129789864
62,0.002336096666666667,0.00194188,1.203007738205588
63,0.0027501866666666667,0.0021652566666666667,1.2701434933810771
64,0.00233741,0.002317613333333333,1.0085418332652556
65,0.002938696666666667,0.00203795,1.4419866368981902
66,0.0025688066666666666,0.0024908733333333334,1.0312875537629371
67,0.0032530000000000002,0.002276886666666667,1.4287052788456753
68,0.00274956,0.00293888,0.9355809015679442
69,0.003527056666666667,0.003007803333333333,1.1726354005858097
70,0.0030836266666666667,0.0032750033333333334,0.9415644360667317
71,0.003095483333333333,0.0029149133333333335,1.0619469532541848
72,0.0034588299999999995,0.0034145300000000003,1.0129739671345688
73,0.0035354833333333334,0.003522773333333333,1.003607952825047
74,0.0034604433333333337,0.0035379633333333335,0.9780890889202735
75,0.0036401166666666664,0.00370856,0.9815444988531037
76,0.0036556366666666666,0.0036188466666666665,1.0101662223876116
77,0.00420783,0.004792116666666666,0.8780733635449889
78,0.004314076666666667,0.00429011,1.0055864923432423
79,0.004349123333333333,0.003778946666666667,1.1508824328472482
80,0.004306766666666666,0.004517753333333333,0.9532983208467926
81,0.00427217,0.00471835,0.9054372821007344
82,0.0047284499999999995,0.0042841599999999995,1.1037052771138334
83,0.005345386666666667,0.00435617,1.2270840363591564
84,0.005039883333333333,0.004502366666666667,1.1193853602919945
85,0.00527909,0.0045453433333333335,1.1614282162770249
86,0.0051774966666666665,0.005540166666666666,0.9345380704551608
87,0.004496406666666667,0.004686066666666666,0.9595268242022451
88,0.004612163333333333,0.00534751,0.8624880240211488
89,0.005249493333333334,0.005423286666666666,0.9679542417697512
90,0.005413793333333333,0.0049307,1.0979766226566885
91,0.005553556666666667,0.004820570000000001,1.1520539410622948
92,0.00502258,0.004925286666666666,1.019753841739161
93,0.00484405,0.00546586,0.8862374813844481
94,0.0049161533333333335,0.005377576666666666,0.9141949316699656
95,0.005405393333333334,0.005554143333333333,0.9732181920644228
96,0.005147196666666666,0.006001573333333334,0.85764121852492
97,0.00484261,0.005854156666666666,0.8272088151609654
98,0.0051364566666666665,0.005559763333333333,0.9238624665678216
99,0.005509906666666667,0.0047304266666666666,1.1647800621226558
100,0.005989526666666666,0.004449753333333333,1.3460356604036476
101,0.005824123333333334,0.004626066666666667,1.2589795506621897
102,0.005855563333333333,0.004694193333333333,1.247405660042407
103,0.008531563333333334,0.006177396666666667,1.3810936537991463
104,0.005752703333333334,0.005932839999999999,0.9696373631065955
105,0.0060279700000000005,0.006720810000000001,0.8969112354016852
106,0.00593764,0.005672616666666667,1.0467197677732498
107,0.00819851,0.005548149999999999,1.4777015762010763
108,0.00798141,0.0062407800000000005,1.278912251353196
109,0.006692663333333334,0.005248333333333334,1.2751978405843123
110,0.00702422,0.00687292,1.0220139329426212
111,0.00625589,0.005838913333333333,1.07141340226549
112,0.006020013333333333,0.006286483333333333,0.9576122315337935
113,0.007014623333333333,0.006028626666666666,1.1635524508622197
114,0.008564716666666666,0.00644851,1.3281698666306894
115,0.009172326666666666,0.006051003333333333,1.5158356658207095
116,0.007755143333333333,0.00625357,1.2401145798853028
117,0.006376846666666667,0.006626010000000001,0.962396173061415
118,0.007221580000000001,0.006386726666666666,1.1307169348095898
119,0.008674513333333333,0.007761593333333334,1.1176201793617977
120,0.00689043,0.0062242,1.1070386555701939
121,0.00794495,0.0061740599999999994,1.2868274684729335
122,0.0073476033333333335,0.006596143333333333,1.113924146584646
123,0.007644906666666666,0.006846576666666666,1.1166027985762228
124,0.008375493333333333,0.007141743333333333,1.1727519377854987
125,0.00782994,0.009114106666666667,0.8591012028240472
126,0.009227686666666667,0.00688366,1.340520401453103
127,0.008824586666666667,0.00647746,1.3623529387548001
128,0.009189266666666666,0.0071601799999999995,1.2833848683506095
129,0.009010916666666665,0.006446993333333334,1.3976928780237605
130,0.008871480000000001,0.006165630000000001,1.4388602624549316
131,0.008095166666666665,0.00648297,1.2486818027334177
132,0.008331956666666666,0.009840546666666667,0.8466965249898041
133,0.008676399999999999,0.008516496666666666,1.0187757172452365
